nation,lsoa,overall_local_score,income_score,employment_score,GB_IMD_S_score,GB_IMD_S_rank,GB_IMD_S_decile
E,E01012045,69.039,43.1,31.2,72.56740554062205,396.0,1
E,E01015153,68.64,41.099999999999994,32.4,72.32339037775564,397.0,1
S,S01012065,72.3037067954859,42.0,25.0,72.3037067954859,398.0,1
E,E01012856,68.654,41.4,32.1,72.28123272599787,399.0,1
S,S01010056,72.27323825058089,38.0,25.0,72.27323825058089,400.0,1
E,E01010800,68.848,39.300000000000004,32.6,72.22689060560084,401.0,1
E,E01014832,67.78,41.4,33.800000000000004,72.21523598723911,402.0,1
E,E01012879,70.445,40.699999999999996,28.199999999999996,72.13833073043169,403.0,1
E,E01006952,66.597,39.5,37.1,72.13734333358859,404.0,1
E,E01008913,67.372,47.8,31.1,72.09959699124008,405.0,1
E,E01012304,69.177,40.5,30.8,72.05403956862793,406.0,1
E,E01033688,70.428,39.5,28.599999999999998,72.04924203119091,407.0,1
E,E01026048,69.053,31.900000000000002,35.4,72.037825711133,408.0,1
E,E01012254,67.217,44.4,32.9,72.0042871183142,409.0,1
E,E01019140,68.578,40.0,32.2,72.00174281767539,410.0,1
E,E01012678,72.165,36.0,26.5,71.99931638130018,411.0,1
E,E01007577,70.656,35.9,29.7,71.96239098230149,412.0,1
E,E01012785,68.953,40.300000000000004,31.1,71.95163092230571,413.0,1
W,W01000832,67.9,41.0,27.0,71.93679672731434,414.0,1
E,E01005448,69.837,36.8,30.9,71.92399014804028,415.0,1
E,E01007979,69.517,43.0,28.299999999999997,71.87595830085588,416.0,1
E,E01008426,69.406,41.099999999999994,29.4,71.83766315806703,417.0,1
S,S01012069,71.80971580175861,36.0,31.0,71.80971580175861,418.0,1
S,S01008001,71.79841140442694,37.0,28.0,71.79841140442694,419.0,1
S,S01008712,71.79794094031965,36.0,32.0,71.79794094031965,420.0,1
E,E01006544,69.599,38.800000000000004,30.0,71.78189374369977,421.0,1
E,E01007303,66.713,42.9,34.1,71.77044662720199,422.0,1
W,W01000862,69.5,43.0,24.0,71.73932164369533,423.0,1
E,E01006706,68.114,40.2,32.300000000000004,71.71447712835045,424.0,1
E,E01006699,68.487,38.4,32.4,71.70996626483225,425.0,1
E,E01012680,69.964,40.9,27.900000000000002,71.69389350975013,426.0,1
E,E01005067,70.425,36.3,29.2,71.67652606752925,427.0,1
E,E01005228,69.965,39.800000000000004,28.4,71.67308708710131,428.0,1
E,E01012381,67.435,42.0,32.6,71.625618792669,429.0,1
E,E01011347,71.407,40.300000000000004,24.9,71.62334969490553,430.0,1
E,E01006700,70.028,37.4,29.299999999999997,71.6061457688555,431.0,1
E,E01006775,67.548,42.0,32.300000000000004,71.60528038213127,432.0,1
E,E01006518,68.396,39.6,31.5,71.53530135985936,433.0,1
E,E01007204,67.045,41.199999999999996,33.5,71.50048328015093,434.0,1
E,E01007278,70.127,36.7,29.099999999999998,71.48267658081113,435.0,1
S,S01009986,71.47571624826412,42.0,29.0,71.47571624826412,436.0,1
S,S01010120,71.45306040161371,40.0,24.0,71.45306040161371,437.0,1
E,E01011750,68.664,39.900000000000006,30.5,71.43818929384777,438.0,1
E,E01004787,67.018,43.5,32.2,71.43303950537594,439.0,1
E,E01008702,67.052,39.2,34.2,71.39140781185091,440.0,1
S,S01007701,71.34708393491553,35.0,33.0,71.34708393491553,441.0,1
S,S01010890,71.3429527448968,43.0,29.0,71.3429527448968,442.0,1
E,E01007010,67.539,39.300000000000004,32.9,71.31953021197329,443.0,1
E,E01013203,69.562,41.9,27.200000000000003,71.31334055718385,444.0,1
S,S01009985,71.26778951537678,42.0,27.0,71.26778951537678,445.0,1
E,E01012075,68.402,44.7,28.1,71.25060333074563,446.0,1
E,E01012876,69.66,39.2,28.1,71.21857573478466,447.0,1
E,E01005089,68.892,40.400000000000006,29.099999999999998,71.20271325521391,448.0,1
E,E01008438,67.144,41.6,32.2,71.18261841697657,449.0,1
E,E01013638,69.014,42.0,27.900000000000002,71.15857257005516,450.0,1
E,E01014108,68.039,41.699999999999996,30.099999999999998,71.1392429646206,451.0,1
E,E01011999,66.571,44.1,32.0,71.12426712815912,452.0,1
W,W01001339,66.4,43.0,27.0,71.09631704961187,453.0,1
E,E01007338,66.116,37.8,36.1,71.09277680959929,454.0,1
S,S01013201,71.08853133956893,39.0,25.0,71.08853133956893,455.0,1
S,S01009844,71.08003032421317,35.0,27.0,71.08003032421317,456.0,1
E,E01007009,66.265,40.6,34.300000000000004,71.07348891408748,457.0,1
E,E01009113,69.379,39.2,28.299999999999997,71.07260564443804,458.0,1
S,S01011581,71.06808741707552,35.0,28.0,71.06808741707552,459.0,1
S,S01010221,71.03280816449275,37.0,28.0,71.03280816449275,460.0,1
S,S01011656,71.02005605472863,37.0,27.0,71.02005605472863,461.0,1
E,E01027874,67.147,43.0,31.0,71.00952533178618,462.0,1
E,E01013692,67.708,42.5,30.0,70.99309227802526,463.0,1
S,S01010873,70.97849140547677,37.0,32.0,70.97849140547677,464.0,1
S,S01010492,70.96093168696618,39.0,26.0,70.96093168696618,465.0,1
E,E01012639,67.54,41.3,30.7,70.89486660925677,466.0,1
E,E01009607,67.115,41.9,31.3,70.89112927999577,467.0,1
E,E01009124,68.387,44.9,27.0,70.87965699558038,468.0,1
S,S01010361,70.84612911518457,35.0,34.0,70.84612911518457,469.0,1
S,S01011475,70.82559511357547,36.0,32.0,70.82559511357547,470.0,1
E,E01020807,65.527,40.300000000000004,35.3,70.80603706876322,471.0,1
E,E01033110,69.271,36.4,29.2,70.79972927519174,472.0,1
E,E01008817,66.792,43.9,30.7,70.79108998729389,473.0,1
E,E01010679,71.145,36.6,25.0,70.77813447378243,474.0,1
W,W01001479,65.0,40.0,29.0,70.77780209821357,475.0,1
E,E01006548,69.609,39.5,26.8,70.76603672696493,476.0,1
E,E01006444,67.855,41.199999999999996,29.7,70.7609150936728,477.0,1
S,S01010133,70.75622702700541,37.0,30.0,70.75622702700541,478.0,1
E,E01016866,66.456,39.7,33.4,70.73275919220991,479.0,1
W,W01000896,67.3,39.0,26.0,70.71470420813394,480.0,1
E,E01006556,70.045,39.7,25.6,70.70892031882357,481.0,1
E,E01006411,67.76,37.1,31.8,70.69186645613672,482.0,1
E,E01013632,69.112,37.6,28.599999999999998,70.68030783609727,483.0,1
E,E01005142,67.29,44.2,29.099999999999998,70.65640377179263,484.0,1
E,E01012131,65.566,39.300000000000004,35.3,70.65304851496026,485.0,1
E,E01010735,69.178,40.5,26.900000000000002,70.65095975963504,486.0,1
E,E01005205,68.922,39.4,28.000000000000004,70.64678445327148,487.0,1
W,W01000237,69.3,44.0,22.0,70.64563162676745,488.0,1
E,E01012601,66.894,41.199999999999996,31.3,70.59143895364286,489.0,1
E,E01013725,68.881,40.0,27.6,70.58094065345871,490.0,1
E,E01006967,65.193,36.5,37.1,70.49858680166518,491.0,1
E,E01006440,67.136,42.199999999999996,29.9,70.45844206644188,492.0,1
E,E01024615,66.056,38.1,34.300000000000004,70.45327531931534,493.0,1
E,E01011780,67.144,37.6,32.2,70.44966000991712,494.0,1
E,E01012445,64.638,41.099999999999994,35.8,70.44304146161889,495.0,1
W,W01001238,67.3,41.0,25.0,70.4276732128077,496.0,1
E,E01007207,66.329,39.6,32.800000000000004,70.39994764350782,497.0,1
E,E01007735,67.133,41.4,30.099999999999998,70.38151596989904,498.0,1
E,E01006357,69.187,38.4,27.200000000000003,70.3811264898346,499.0,1
E,E01015046,66.194,36.3,34.699999999999996,70.37447138296682,500.0,1
E,E01008841,67.875,39.0,29.7,70.37330132771932,501.0,1
E,E01010777,67.63,33.300000000000004,32.9,70.29067837996189,502.0,1
E,E01009129,68.125,39.800000000000004,28.499999999999996,70.28185445189544,503.0,1
E,E01010107,67.581,39.2,29.9,70.25389547507169,504.0,1
S,S01010216,70.24964430072625,38.0,34.0,70.24964430072625,505.0,1
E,E01004841,66.979,43.1,29.2,70.24960378833167,506.0,1
S,S01009636,70.20949015575998,38.0,33.0,70.20949015575998,507.0,1
E,E01019301,66.119,40.1,32.4,70.18469200901693,508.0,1
S,S01010177,70.17497274958298,42.0,28.0,70.17497274958298,509.0,1
E,E01014594,67.738,43.8,27.0,70.17468496883696,510.0,1
E,E01006791,66.9,38.9,31.3,70.17464187696244,511.0,1
E,E01012327,65.809,42.5,31.8,70.16803223967494,512.0,1
E,E01008214,67.387,43.6,27.800000000000004,70.15374797106048,513.0,1
E,E01008839,66.767,39.5,31.2,70.14542551351306,514.0,1
S,S01009776,70.13348164033737,40.0,28.0,70.13348164033737,515.0,1
E,E01012782,67.275,41.199999999999996,29.2,70.13104624233036,516.0,1
S,S01008757,70.13011749710543,34.0,27.0,70.13011749710543,517.0,1
E,E01005130,68.324,37.5,28.799999999999997,70.1227501620693,518.0,1
E,E01006445,67.486,40.6,28.999999999999996,70.11277581886593,519.0,1
E,E01008907,67.824,40.9,28.1,70.10595679988569,520.0,1
S,S01009935,70.10450257859264,37.0,31.0,70.10450257859264,521.0,1
S,S01013166,70.10375391639437,38.0,31.0,70.10375391639437,522.0,1
S,S01009983,70.08172605642095,40.0,25.0,70.08172605642095,523.0,1
E,E01005466,66.643,41.4,30.3,70.07343128919243,524.0,1
E,E01020979,68.356,35.9,29.4,70.0703659376075,525.0,1
S,S01012502,70.06870975371986,41.0,26.0,70.06870975371986,526.0,1
E,E01019578,65.469,38.0,34.5,70.05162689247568,527.0,1
S,S01007803,70.03985689328529,38.0,27.0,70.03985689328529,528.0,1
S,S01010150,70.03886351524197,37.0,27.0,70.03886351524197,529.0,1
E,E01012891,70.13,36.4,25.2,70.0261762270817,530.0,1
E,E01012873,67.147,41.5,28.999999999999996,70.01474004355462,531.0,1
E,E01012085,66.893,40.8,29.9,70.01341932513148,532.0,1
E,E01013221,68.055,38.2,28.599999999999998,69.97037063059874,533.0,1
E,E01006546,68.39,35.4,29.299999999999997,69.96912255092548,534.0,1
E,E01011623,68.697,38.6,27.0,69.96570455236412,535.0,1
E,E01008017,67.487,38.7,29.5,69.94537771480522,536.0,1
E,E01012044,67.383,41.0,28.499999999999996,69.92619639484049,537.0,1
E,E01013730,68.224,38.0,28.199999999999996,69.92082540763052,538.0,1
E,E01014593,68.352,39.6,27.1,69.91733502412974,539.0,1
E,E01008980,67.673,40.5,28.1,69.9155351068144,540.0,1
E,E01026129,67.143,39.2,29.9,69.91415293642252,541.0,1
E,E01012880,67.207,42.199999999999996,28.199999999999996,69.90157748434385,542.0,1
E,E01008305,66.965,39.800000000000004,29.9,69.88602781191167,543.0,1
E,E01012783,68.061,36.7,29.099999999999998,69.88014670672626,544.0,1
S,S01010313,69.84864773681662,41.0,29.0,69.84864773681662,545.0,1
S,S01013205,69.84831443717512,37.0,26.0,69.84831443717512,546.0,1
E,E01008391,66.215,40.8,30.9,69.84747943412421,547.0,1
E,E01008459,65.776,43.5,30.3,69.78573038666845,548.0,1
E,E01009539,66.621,37.9,31.3,69.77499093208543,549.0,1
E,E01014118,66.907,39.800000000000004,29.7,69.7690464853586,550.0,1
E,E01006679,65.143,45.4,30.599999999999998,69.7508767344006,551.0,1
E,E01012781,66.929,38.800000000000004,30.099999999999998,69.74685675443271,552.0,1
W,W01001739,67.3,44.0,23.0,69.7288467111608,553.0,1
E,E01013144,65.021,37.1,35.0,69.71919350466962,554.0,1
E,E01013279,67.405,36.4,30.2,69.71229592319087,555.0,1
E,E01005325,66.915,39.2,29.799999999999997,69.70130436175059,556.0,1
E,E01006676,65.053,46.6,30.0,69.68497638016181,557.0,1
S,S01010202,69.68432200558563,36.0,27.0,69.68432200558563,558.0,1
S,S01010141,69.68031662553337,39.0,28.0,69.68031662553337,559.0,1
E,E01020757,65.979,38.1,32.300000000000004,69.67362300570369,560.0,1
E,E01005828,66.625,38.3,30.8,69.67140797298116,561.0,1
E,E01006645,65.909,41.5,30.7,69.66640019048468,562.0,1
E,E01032889,67.813,45.7,24.4,69.64511165316509,563.0,1
S,S01010179,69.63953355275862,34.0,26.0,69.63953355275862,564.0,1
E,E01018351,65.598,39.2,32.4,69.61565339337326,565.0,1
E,E01020759,64.864,42.6,32.2,69.59733521481428,566.0,1
E,E01012408,66.032,38.2,31.900000000000002,69.58907218727566,567.0,1
S,S01010338,69.58617190637345,34.0,26.0,69.58617190637345,568.0,1
E,E01006447,65.697,41.5,30.9,69.57395118499373,569.0,1
E,E01012382,64.805,40.300000000000004,33.4,69.56207525621457,570.0,1
E,E01032755,67.169,35.3,30.8,69.5436525033604,571.0,1
S,S01009787,69.53401142536828,35.0,26.0,69.53401142536828,572.0,1
E,E01006614,67.776,35.199999999999996,29.5,69.52820713070493,573.0,1
E,E01017035,68.323,37.9,26.900000000000002,69.51134074357371,574.0,1
E,E01006240,66.046,40.6,30.4,69.49976216787356,575.0,1
E,E01012754,67.14,34.0,31.4,69.49892441774406,576.0,1
S,S01012064,69.45991097994371,39.0,28.0,69.45991097994371,577.0,1
S,S01010147,69.45307074791297,37.0,25.0,69.45307074791297,578.0,1
E,E01008227,66.873,40.2,28.599999999999998,69.42001038051359,579.0,1
E,E01012128,64.488,44.6,31.4,69.3841929350416,580.0,1
S,S01011244,69.37860846543606,39.0,34.0,69.37860846543606,581.0,1
S,S01009775,69.37501278809339,36.0,26.0,69.37501278809339,582.0,1
E,E01033767,66.704,39.6,29.099999999999998,69.35896021634912,583.0,1
E,E01010926,65.546,44.6,28.999999999999996,69.34093850679439,584.0,1
E,E01025582,67.619,33.4,30.2,69.32857004773857,585.0,1
E,E01024663,66.676,42.1,27.800000000000004,69.32738869403065,586.0,1
E,E01012113,66.919,42.4,27.1,69.31887381344521,587.0,1
W,W01000939,62.2,36.0,31.0,69.31718118277568,588.0,1
E,E01012843,67.75,39.800000000000004,26.6,69.30704939941815,589.0,1
E,E01006446,65.982,40.8,29.9,69.30678587145708,590.0,1
E,E01009364,66.314,42.1,28.499999999999996,69.29857097546687,591.0,1
E,E01005484,66.441,43.5,27.500000000000004,69.29365329799589,592.0,1
E,E01002082,64.677,43.7,31.1,69.2578896430464,593.0,1
E,E01033220,66.09,33.2,33.300000000000004,69.22181103635499,594.0,1
E,E01006877,65.324,32.9,35.099999999999994,69.22061084416357,595.0,1
E,E01027974,66.426,39.0,29.599999999999998,69.2133622514706,596.0,1
E,E01006771,66.012,35.199999999999996,32.4,69.20382149544797,597.0,1
E,E01009107,66.106,44.3,27.500000000000004,69.1803962340939,598.0,1
E,E01021970,66.742,36.3,30.2,69.1797041476619,599.0,1
S,S01010358,69.17825040766415,36.0,31.0,69.17825040766415,600.0,1
E,E01011312,68.158,37.1,26.700000000000003,69.16477127068762,601.0,1
E,E01009155,66.559,37.3,30.0,69.14900393581627,602.0,1
S,S01010209,69.14348258625738,35.0,30.0,69.14348258625738,603.0,1
S,S01011657,69.14232263885391,36.0,28.0,69.14232263885391,604.0,1
W,W01001659,67.9,40.0,22.0,69.12923212974462,605.0,1
E,E01010737,68.418,35.6,26.8,69.12758181539897,606.0,1
E,E01006732,65.932,41.3,29.099999999999998,69.07165192328283,607.0,1
E,E01012195,65.247,39.4,31.5,69.05607523355611,608.0,1
E,E01009367,67.159,39.1,27.500000000000004,69.04432859988825,609.0,1
E,E01009484,65.968,39.900000000000006,29.599999999999998,69.02302199648065,610.0,1
E,E01033469,65.897,39.6,29.9,69.0209665781402,611.0,1
E,E01012359,65.918,42.199999999999996,28.499999999999996,69.0097304486455,612.0,1
E,E01012788,67.381,39.5,26.700000000000003,69.00185235937445,613.0,1
S,S01010462,68.96927194000153,42.0,28.0,68.96927194000153,614.0,1
E,E01007292,66.241,39.0,29.299999999999997,68.96187480778799,615.0,1
E,E01007291,66.09,38.800000000000004,29.7,68.95208621218653,616.0,1
E,E01010850,67.754,39.6,25.7,68.9495375021381,617.0,1
E,E01005189,66.578,36.9,29.599999999999998,68.9464606080262,618.0,1
S,S01011372,68.91981477344397,35.0,34.0,68.91981477344397,619.0,1
E,E01011371,67.717,34.5,28.199999999999996,68.88622317794865,620.0,1
S,S01010885,68.85653425760317,37.0,33.0,68.85653425760317,621.0,1
E,E01009099,66.836,37.0,28.7,68.84094023697625,622.0,1
E,E01010142,64.431,40.0,32.300000000000004,68.82104434533797,623.0,1
S,S01012728,68.80826194651725,40.0,24.0,68.80826194651725,624.0,1
W,W01000921,64.1,38.0,27.0,68.80114782177986,625.0,1
E,E01026968,66.317,35.8,30.3,68.79442178506348,626.0,1
E,E01012638,64.719,38.0,32.6,68.78594637882617,627.0,1
S,S01010359,68.75449916975779,40.0,28.0,68.75449916975779,628.0,1
E,E01012808,66.151,37.6,29.599999999999998,68.74351813747349,629.0,1
W,W01001704,66.6,40.0,23.0,68.72111794066056,630.0,1
E,E01008220,66.456,37.9,28.7,68.71110207791011,631.0,1
E,E01012286,62.539,53.400000000000006,29.2,68.69300622623057,632.0,1
E,E01016942,63.669,36.8,35.199999999999996,68.68751121668564,633.0,1
S,S01008011,68.6766029620572,32.0,29.0,68.6766029620572,634.0,1
E,E01006615,66.636,37.7,28.299999999999997,68.67008920180294,635.0,1
E,E01025592,64.295,41.9,31.2,68.6677495177014,636.0,1
W,W01000817,64.3,40.0,26.0,68.65945131974578,637.0,1
E,E01012637,65.624,37.6,30.5,68.65870780455236,638.0,1
E,E01011992,64.275,43.0,30.599999999999998,68.63782195603828,639.0,1
E,E01007463,64.478,35.199999999999996,34.1,68.62588394502608,640.0,1
E,E01025041,67.622,35.8,27.0,68.61879067872877,641.0,1
E,E01011950,64.879,34.5,33.5,68.59268128459556,642.0,1
E,E01013165,68.477,38.9,23.5,68.59015919590004,643.0,1
E,E01026083,65.238,36.5,31.7,68.58969196592831,644.0,1
E,E01008390,64.816,42.4,29.5,68.55155528989248,645.0,1
E,E01006872,65.045,37.0,31.7,68.5316078627941,646.0,1
E,E01007764,64.811,40.5,30.4,68.52348835556987,647.0,1
E,E01012887,65.018,37.2,31.6,68.51131645566346,648.0,1
E,E01006642,65.633,39.1,29.299999999999997,68.50859268691723,649.0,1
E,E01006598,65.962,39.1,28.499999999999996,68.47581707061865,650.0,1
E,E01010822,67.825,35.199999999999996,26.400000000000002,68.45032973497581,651.0,1
E,E01010965,64.614,41.3,30.2,68.44528087282086,652.0,1
E,E01007131,65.635,37.1,30.099999999999998,68.43163517341414,653.0,1
E,E01006691,69.234,37.4,22.1,68.39853227096343,654.0,1
E,E01020841,64.108,41.699999999999996,30.8,68.34206652359367,655.0,1
E,E01012875,67.283,37.5,26.0,68.30738364203721,656.0,1
E,E01006507,64.601,39.4,30.8,68.30301971248893,657.0,1
W,W01001617,62.3,40.0,28.0,68.27922642145421,658.0,1
E,E01011473,66.932,36.6,27.1,68.26616780586298,659.0,1
W,W01001144,65.4,39.0,24.0,68.2609064872282,660.0,1
E,E01010635,65.517,34.5,31.2,68.25964263411464,661.0,1
E,E01006664,65.529,36.4,30.2,68.25714294943326,662.0,1
S,S01010253,68.25051806227432,40.0,26.0,68.25051806227432,663.0,1
E,E01016947,63.07,38.5,34.300000000000004,68.21042682119389,664.0,1
E,E01027533,62.609,36.9,36.1,68.20759385512821,665.0,1
W,W01001740,65.9,44.0,22.0,68.17494524080057,666.0,1
W,W01000864,65.5,42.0,23.0,68.17130724954247,667.0,1
E,E01005612,64.488,36.6,32.1,68.17025018087719,668.0,1
E,E01012444,64.931,37.4,30.7,68.15651462051156,669.0,1
E,E01008899,64.848,40.1,29.5,68.15492557852,670.0,1
E,E01014800,64.685,34.5,32.7,68.15423135844873,671.0,1
S,S01009979,68.15270323801172,36.0,32.0,68.15270323801172,672.0,1
S,S01010112,68.11744943799098,35.0,26.0,68.11744943799098,673.0,1
E,E01026112,65.692,42.6,26.3,68.11580687060894,674.0,1
E,E01012420,63.895,38.0,32.5,68.1107997378645,675.0,1
E,E01005099,65.054,39.800000000000004,28.999999999999996,68.07975981326508,676.0,1
E,E01008821,64.75,39.5,29.799999999999997,68.0769552464457,677.0,1
E,E01033035,67.767,38.5,23.799999999999997,68.07412803154565,678.0,1
E,E01004794,63.88,43.3,29.7,68.06243836895341,679.0,1
E,E01008545,65.579,35.5,30.0,68.05901811410942,680.0,1
E,E01014585,66.779,40.2,25.0,68.05123100419472,681.0,1
E,E01006480,63.364,41.3,31.7,68.01564041643496,682.0,1
E,E01014580,67.37,37.5,25.0,68.01490380623704,683.0,1
E,E01014287,66.196,33.800000000000004,29.4,68.01012011754925,684.0,1
W,W01001303,65.0,35.0,25.0,68.00773947398127,685.0,1
E,E01006612,64.909,37.0,30.4,67.95816520324588,686.0,1
E,E01014597,65.676,36.0,29.2,67.9379073467147,687.0,1
E,E01012016,63.887,37.9,32.0,67.90628896312028,688.0,1
S,S01007463,67.90340678284825,41.0,24.0,67.90340678284825,689.0,1
E,E01011427,68.482,34.5,23.799999999999997,67.89577217045458,690.0,1
E,E01005762,64.809,38.0,29.799999999999997,67.84786024968952,691.0,1
E,E01005586,65.87,37.1,27.900000000000002,67.82199865493938,692.0,1
E,E01014330,64.146,37.1,31.6,67.81661008977449,693.0,1
S,S01007461,67.81603658856132,35.0,29.0,67.81603658856132,694.0,1
E,E01019164,63.263,41.8,31.1,67.81293999409972,695.0,1
E,E01012687,64.82,36.7,30.3,67.7981625856523,696.0,1
W,W01000866,63.9,44.0,24.0,67.79472034250895,697.0,1
S,S01010171,67.77945167602068,34.0,26.0,67.77945167602068,698.0,1
E,E01009048,63.744,36.7,32.5,67.75546240320485,699.0,1
E,E01013205,65.101,41.699999999999996,27.0,67.74444556216763,700.0,1
E,E01025154,64.903,34.599999999999994,31.0,67.72971391730673,701.0,1
E,E01008022,64.028,37.3,31.5,67.72573290406605,702.0,1
S,S01010491,67.72006618817224,39.0,29.0,67.72006618817224,703.0,1
E,E01006108,65.582,39.1,27.200000000000003,67.71311144433432,704.0,1
E,E01005653,64.724,43.1,27.0,67.70855420767329,705.0,1
E,E01007411,64.564,36.9,30.5,67.70823211307012,706.0,1
E,E01009514,66.535,34.599999999999994,27.400000000000002,67.69973733027656,707.0,1
E,E01020767,64.313,32.4,33.300000000000004,67.69685750293496,708.0,1
E,E01008102,65.174,40.9,27.1,67.69047393147649,709.0,1
E,E01005132,67.227,35.5,25.4,67.68148927063048,710.0,1
S,S01007797,67.67923273643805,36.0,26.0,67.67923273643805,711.0,1
E,E01009128,66.527,36.6,26.3,67.66405195356326,712.0,1
E,E01014224,66.239,32.9,28.799999999999997,67.66258042983334,713.0,1
E,E01033678,66.044,37.0,27.1,67.65067055451308,714.0,1
E,E01018870,64.212,41.199999999999996,28.9,67.64718659263795,715.0,1
E,E01006693,64.417,36.9,30.599999999999998,67.63020522656984,716.0,1
S,S01007790,67.62587742015063,38.0,22.0,67.62587742015063,717.0,1
E,E01009488,65.111,41.4,26.8,67.62523777204433,718.0,1
E,E01015256,64.01,33.6,33.1,67.60972506386722,719.0,1
E,E01012888,66.719,38.2,24.9,67.60221543259823,720.0,1
E,E01033669,66.139,36.199999999999996,27.1,67.57776732326484,721.0,1
E,E01020745,62.968,35.199999999999996,34.4,67.56261430421021,722.0,1
S,S01011512,67.5590462955085,35.0,29.0,67.5590462955085,723.0,1
E,E01008119,65.589,34.300000000000004,29.2,67.55891691672248,724.0,1
E,E01010416,64.145,40.6,29.099999999999998,67.5572656710747,725.0,1
E,E01024580,68.633,27.200000000000003,26.200000000000003,67.53915999263758,726.0,1
E,E01005353,64.361,39.800000000000004,28.799999999999997,67.47022937246037,727.0,1
E,E01033693,67.256,34.599999999999994,25.2,67.467075409481,728.0,1
