lsoa,pop
E01029519,"2,317"
E01029520,"1,577"
E01029521,"1,734"
E01029522,"1,573"
E01029523,"1,554"
E01029524,"1,774"
E01029525,"1,723"
E01029526,"1,756"
E01029527,"1,317"
E01029528,"1,292"
E01029529,"1,289"
E01029530,"2,415"
E01029531,"1,615"
E01032899,"1,787"
E01032900,"2,252"
E01029532,"1,491"
E01029533,"1,513"
E01029534,"1,568"
E01029535,"1,414"
E01029536,"1,488"
E01029537,"1,559"
E01029538,"1,823"
E01029539,"1,585"
E01029540,"1,387"
E01029541,"1,756"
E01029542,"1,524"
E01029543,"1,318"
E01029544,"1,277"
E01029545,"1,596"
E01029546,"1,442"
E01029547,"1,536"
E01029548,"1,483"
E01029549,"1,722"
E01029551,"1,630"
E01029552,"1,547"
E01029553,"1,740"
E01029554,"1,705"
E01029555,"1,910"
E01029556,"2,563"
E01029557,"1,290"
E01029558,"1,786"
E01029559,"1,594"
E01029560,"1,792"
E01029561,"1,532"
E01029562,"1,212"
E01029563,"1,314"
E01029564,"1,373"
E01029565,"1,200"
E01029566,"1,376"
E01029567,"1,796"
E01029568,"1,565"
E01029569,"1,441"
E01029570,"2,616"
E01029571,"1,289"
E01029572,"1,638"
E01029573,"1,483"
E01029574,"1,491"
E01029575,"1,078"
E01029576,"5,146"
E01029577,"1,416"
E01029578,"1,700"
E01029579,"1,776"
E01029580,"1,372"
E01029581,"1,526"
E01029582,"1,783"
E01029583,"1,527"
E01029584,"1,251"
E01029585,"1,454"
E01029586,"1,112"
E01029587,"1,215"
E01029588,"1,548"
E01029589,"1,166"
E01029590,"1,358"
E01029591,"1,517"
E01029593,"2,646"
E01029594,"1,803"
E01029595,"1,244"
E01029596,"1,126"
E01029597,"1,484"
E01029598,"2,176"
E01029599,"1,456"
E01029600,"1,452"
E01029601,"1,525"
E01029602,"2,057"
E01029603,"1,633"
E01029604,"1,996"
E01029605,"1,395"
E01029606,"1,498"
E01029607,"1,448"
E01029608,"1,416"
E01029609,"1,765"
E01029610,"1,374"
E01029611,"1,986"
E01029612,"1,200"
E01033257,"2,451"
E01029613,"1,353"
E01029614,"1,664"
E01029615,"1,209"
E01029616,"1,548"
E01029617,"1,645"
E01029618,"1,652"
E01029619,"1,886"
E01029620,"1,221"
E01029621,"1,595"
E01029622,"1,688"
E01029623,"1,084"
E01029624,"1,390"
E01029625,"1,036"
E01029626,"1,552"
E01029627,"1,496"
E01029628,"1,380"
E01029629,"1,187"
E01029630,"1,479"
E01029631,"1,455"
E01029632,"1,891"
E01029633,"1,744"
E01029634,"1,582"
E01029635,"1,735"
E01029636,"1,431"
E01029637,"4,493"
E01029638,"1,987"
E01029639,"1,401"
E01029640,"1,457"
E01029641,"2,015"
E01029642,"1,452"
E01029643,"1,570"
E01029644,"1,412"
E01029645,"2,439"
E01029646,"1,620"
E01029647,"2,603"
E01029648,"1,466"
E01029649,"1,183"
E01029650,"1,514"
E01029651,"1,490"
E01029652,"1,767"
E01029653,"1,270"
E01029654,"2,263"
E01029655,"2,090"
E01029656,"1,725"
E01029657,"1,743"
E01029658,"1,538"
E01029659,"1,326"
E01029660,"2,045"
E01029661,"2,019"
E01029662,"2,134"
E01029663,"1,465"
E01029664,"1,532"
E01029665,"1,778"
E01029666,"1,615"
E01029667,"2,286"
E01029668,"1,301"
E01029669,"1,357"
E01029670,"1,720"
E01029671,"1,570"
E01029672,"1,796"
E01029673,"1,601"
E01029674,"1,775"
E01029675,"1,506"
E01029676,"1,079"
E01029677,"1,319"
E01029678,"1,720"
E01029679,"1,561"
E01029680,"1,530"
E01029681,"1,194"
E01029682,"1,666"
E01029683,"1,274"
E01029684,"1,560"
E01029685,"1,494"
E01029686,"1,369"
E01029687,"2,019"
E01029688,"2,398"
E01029689,"1,740"
E01029690,"1,540"
E01029691,"1,509"
E01029692,"1,531"
E01029693,"1,699"
E01029694,"2,156"
E01029695,"2,128"
E01029696,"1,470"
E01029697,"1,618"
E01029698,"1,729"
E01029699,"2,110"
E01029700,"1,246"
E01029701,"2,109"
E01029702,"1,556"
E01029703,"1,602"
E01029704,"1,339"
E01029705,"1,556"
E01029706,"1,780"
E01029707,"1,433"
E01029708,"2,137"
E01029709,"1,422"
E01029710,"1,394"
E01029711,"1,531"
E01029712,"2,013"
E01029713,"1,785"
E01029714,"1,463"
E01029715,"1,588"
E01029716,"1,613"
E01029717,"1,784"
E01029718,"1,917"
E01029719,"1,514"
E01029720,"1,667"
E01029721,"1,719"
E01029722,"1,608"
E01029723,"1,478"
E01029724,"1,675"
E01029725,"2,836"
E01029726,"1,732"
E01029727,"1,509"
E01029728,"1,437"
E01029729,"1,635"
E01029730,"1,024"
E01029731,"1,667"
E01029732,"3,526"
E01029733,"1,937"
E01029734,"2,351"
E01029735,"2,215"
E01029736,"1,586"
E01029737,"1,608"
E01029738,"1,340"
E01029739,"1,545"
E01029740,"1,644"
E01029741,"1,562"
E01029742,"2,094"
E01029743,"1,876"
E01029744,"2,388"
E01029745,"1,746"
E01029746,"1,554"
E01029747,"1,989"
E01029748,"1,450"
E01029749,"1,834"
E01029750,"2,246"
E01029751,"1,607"
E01029752,"1,293"
E01029753,"1,544"
E01029754,"1,706"
E01029755,"1,330"
E01029756,"1,960"
E01029757,"1,489"
E01029758,"1,573"
E01029759,"1,652"
E01029760,"1,662"
E01029761,"1,409"
E01029762,"1,660"
E01029763,"1,619"
E01029764,"1,968"
E01029765,"1,414"
E01029766,"1,412"
E01029767,"1,637"
E01029768,"1,515"
E01029769,"1,858"
E01029770,"2,098"
E01029771,"1,546"
E01029772,"1,604"
E01029773,"1,571"
E01029774,"2,060"
E01029775,"1,427"
E01029776,"1,804"
E01029777,"1,597"
E01029778,"1,788"
E01029779,"1,626"
E01029780,"1,570"
E01029781,"1,463"
E01029782,"1,935"
E01029783,"1,524"
E01029784,"2,080"
E01029785,"1,817"
E01029786,"1,440"
E01029787,"1,860"
E01029788,"1,425"
E01029789,934
E01029790,"1,884"
E01029791,"1,503"
E01029792,"2,451"
E01029793,"1,640"
E01029794,"1,493"
E01029795,"1,660"
E01029796,"1,560"
E01029797,"1,583"
E01029798,"1,699"
E01029799,"1,816"
E01029800,"1,710"
E01029801,"1,859"
E01029802,"1,903"
E01029803,"1,828"
E01029804,"1,731"
E01029805,"1,751"
E01029806,"1,466"
E01029807,"1,202"
E01029808,"1,584"
E01029809,"1,515"
E01029810,"1,473"
E01029811,"1,560"
E01029812,"2,075"
E01029813,"2,310"
E01029814,"1,702"
E01029815,"1,428"
E01029816,"1,415"
E01029817,"1,809"
E01029818,"1,539"
E01029819,"1,625"
E01029820,"1,748"
E01029821,"1,348"
E01029822,"1,520"
E01029823,"1,393"
E01029824,"1,683"
E01029825,"1,255"
E01029826,"1,703"
E01029827,"1,443"
E01029828,"1,332"
E01029829,"2,115"
E01029830,"1,185"
E01029831,"1,542"
E01029832,"1,673"
E01029833,"1,695"
E01029834,"1,621"
E01029835,"1,750"
E01029836,"1,354"
E01029837,"1,565"
E01029838,"1,641"
E01029839,"1,133"
E01029840,"1,367"
E01029841,"1,330"
E01029842,"1,346"
E01029843,"1,462"
E01029844,"1,191"
E01029845,"1,100"
E01029846,"1,258"
E01029847,"1,297"
E01029848,"1,223"
E01029849,"1,636"
E01029850,"1,351"
E01029851,"2,195"
E01029852,"1,781"
E01029853,"1,858"
E01029854,"1,769"
E01029855,"1,495"
E01029856,"1,442"
E01029857,"1,412"
E01029858,"1,493"
E01029859,"1,724"
E01029860,"1,276"
E01029861,"1,390"
E01029862,"1,257"
E01029863,"1,748"
E01029864,"1,501"
E01029865,"1,632"
E01029867,"1,354"
E01029868,"1,358"
E01029869,"1,588"
E01032901,"1,724"
E01032902,"1,439"
E01029870,"1,185"
E01029871,"1,388"
E01029872,"1,374"
E01029873,"2,251"
E01029874,"1,696"
E01029875,"2,358"
E01029876,"2,208"
E01029877,"1,387"
E01029878,"1,222"
E01029879,"1,521"
E01029880,"1,790"
E01029881,"2,107"
E01029882,"1,638"
E01029883,"2,102"
E01029884,"1,646"
E01029885,"2,368"
E01029886,"1,351"
E01029887,"1,917"
E01029888,"1,290"
E01029889,"1,337"
E01029890,"1,417"
E01029891,"2,439"
E01029892,"1,947"
E01029893,"3,266"
E01029894,"1,167"
E01029895,"1,136"
E01029896,"1,417"
E01029897,"2,396"
E01029898,"1,838"
E01029899,"1,779"
E01029900,"1,668"
E01029901,"2,213"
E01029902,"2,212"
E01029903,"1,459"
E01029904,"1,421"
E01029905,"1,183"
E01029906,"1,851"
E01029907,"2,224"
E01029908,"1,720"
E01029909,"1,570"
E01029910,"1,199"
E01029911,"2,215"
E01029912,"1,936"
E01029913,"1,134"
E01029914,"1,640"
E01029915,"1,276"
E01029916,"1,313"
E01029917,"2,056"
E01029918,"1,157"
E01029919,"1,515"
E01029920,"1,819"
E01029921,"1,279"
E01029922,"1,623"
E01029923,"1,415"
E01029958,"1,362"
E01029960,"1,980"
E01029961,"1,524"
E01029962,"1,576"
E01029963,"1,473"
E01029964,"1,330"
E01029965,"1,412"
E01029966,"1,397"
E01029967,"1,283"
E01029968,"1,641"
E01029969,"1,316"
E01029970,"1,621"
E01029971,"1,492"
E01029973,"1,439"
E01029974,"1,464"
E01029975,"1,286"
E01029976,"1,423"
E01029977,"1,428"
E01029978,"1,231"
E01029979,"1,694"
E01029980,"1,592"
E01029981,"1,182"
E01029982,"1,431"
E01029983,"1,616"
E01029984,"1,553"
E01029985,"2,730"
E01029986,"1,553"
E01029987,"1,536"
E01029988,"2,127"
E01029990,"1,531"
E01029991,"1,465"
E01029992,"1,349"
E01029994,"1,555"
E01029995,"1,522"
E01029996,"1,628"
E01029997,"1,477"
E01029998,"1,800"
E01029999,"1,583"
E01030000,"1,551"
E01030001,"1,698"
E01030002,"1,901"
E01030003,"1,730"
E01030004,"1,214"
E01030005,"2,604"
E01030006,"1,820"
E01030007,"1,940"
E01030008,"1,311"
E01030009,"1,326"
E01030010,"2,064"
E01030011,"1,544"
E01030012,"1,189"
E01030013,"1,421"
E01030014,"1,345"
E01030015,"1,225"
E01030016,"1,280"
E01030017,"1,390"
E01030018,"1,458"
E01030019,"1,458"
E01030020,"1,379"
E01030021,"1,415"
E01030022,"2,375"
E01030023,"2,055"
E01030024,"2,773"
E01030025,"1,971"
E01030026,"1,771"
E01030027,"2,170"
E01030028,"1,608"
E01030029,"1,611"
E01030030,"2,062"
E01030031,"1,464"
E01030032,"1,543"
E01030033,"1,375"
E01030034,"1,269"
E01030035,"1,820"
E01030036,"1,771"
E01033122,"2,580"
E01033123,"1,759"
E01033124,"1,553"
E01033125,"1,455"
E01033126,"2,104"
E01033127,"1,753"
E01033128,"1,044"
E01033129,"1,478"
E01033130,"1,104"
E01033131,"1,580"
E01030037,"1,209"
E01030038,"1,276"
E01030039,"1,481"
E01030040,"1,253"
E01030041,"2,257"
E01030042,"1,577"
E01030043,"2,117"
E01030044,"1,243"
E01030045,"1,705"
E01030046,"1,809"
E01030047,"1,308"
E01030048,"2,443"
E01030049,"1,857"
E01030050,"2,189"
E01030051,"1,731"
E01030052,"2,361"
E01030053,"2,366"
E01030054,"1,466"
E01030055,"1,423"
E01030056,"2,299"
E01030057,"2,368"
E01030058,"2,058"
E01030059,"2,431"
E01030060,"1,568"
E01030061,"1,768"
E01030062,"1,478"
E01030063,"2,401"
E01030064,"2,454"
E01030065,"2,228"
E01030066,"1,496"
E01030067,"1,448"
E01030068,"1,804"
E01030069,"1,477"
E01030070,"2,128"
E01030071,"1,503"
E01030072,"1,782"
E01030073,"1,628"
E01030075,"1,848"
E01030076,"1,653"
E01030077,"1,476"
E01030078,"1,740"
E01030079,"1,702"
E01030080,"1,601"
E01030081,"2,367"
E01030082,"2,811"
E01030083,"2,435"
E01030084,"1,661"
E01030085,"1,712"
E01030086,"1,251"
E01030087,"1,369"
E01030088,"1,197"
E01030089,"2,144"
E01030090,"2,535"
E01033316,"2,042"
E01033317,"1,738"
E01033319,"3,223"
E01030296,"1,796"
E01030297,"2,101"
E01030298,"1,543"
E01030299,"1,611"
E01030300,"1,622"
E01030301,"1,783"
E01030302,"1,733"
E01030303,"1,864"
E01030304,"1,774"
E01030305,"1,853"
E01030306,"1,844"
E01030307,"1,764"
E01030308,"1,964"
E01030309,"1,732"
E01030310,"2,031"
E01030311,"1,535"
E01030312,"1,421"
E01030313,"1,827"
E01030314,"1,709"
E01030315,"1,683"
E01030316,"1,658"
E01030317,"1,876"
E01030318,"1,551"
E01030319,"2,178"
E01030320,"1,825"
E01030321,"1,571"
E01030322,"1,919"
E01030323,"1,345"
E01030324,"1,681"
E01030325,"1,610"
E01030326,"1,609"
E01030327,"1,745"
E01030328,"1,639"
E01030329,"1,472"
E01030330,"1,521"
E01030331,"1,502"
E01030332,"1,446"
E01030333,"1,377"
E01030334,"1,480"
E01030335,"1,784"
E01030336,"1,862"
E01030337,"1,659"
E01030338,"1,714"
E01030339,"1,418"
E01030340,"1,604"
E01030341,"1,914"
E01030342,"1,913"
E01030343,"1,889"
E01030344,"1,734"
E01030345,"1,762"
E01030346,"1,431"
E01030347,"1,698"
E01030348,"1,580"
E01030349,"1,717"
E01030350,"1,735"
E01030351,"1,542"
E01030352,"1,615"
E01030353,"1,567"
E01030354,"1,759"
E01030355,"1,594"
E01030356,"1,371"
E01030357,"1,655"
E01030358,"1,544"
E01030359,"2,439"
E01030360,"1,706"
E01030361,"2,058"
E01030362,"1,393"
E01030363,"1,850"
E01030364,"1,428"
E01030365,"1,525"
E01030366,"1,791"
E01030367,"1,577"
E01030368,"1,498"
E01030369,"2,249"
E01030370,"1,681"
E01030371,"1,534"
E01030372,"1,341"
E01030373,"1,568"
E01030374,"1,726"
E01030375,"1,781"
E01030376,"1,394"
E01030377,"2,429"
E01030378,"1,661"
E01030379,"1,622"
E01030380,"1,380"
E01030381,"1,575"
E01030382,"1,446"
E01030383,"3,126"
E01030384,"2,917"
E01030385,"1,735"
E01030386,"1,386"
E01030387,"1,740"
E01030388,"1,358"
E01030389,"1,563"
E01030390,"2,035"
E01030391,"1,947"
E01030392,"1,941"
E01030393,"1,964"
E01030394,"1,867"
E01030395,"1,820"
E01030396,"2,080"
E01030398,"1,794"
E01030399,"2,270"
E01030400,"1,727"
E01030401,"2,554"
E01030402,"2,339"
E01030403,"1,659"
E01030404,"1,590"
E01030405,"1,789"
E01030406,"1,657"
E01030407,"1,353"
E01030408,"1,854"
E01030409,"1,461"
E01030410,"1,687"
E01030411,"2,879"
E01030412,"2,248"
E01030413,"2,145"
E01030414,"1,251"
E01030415,"1,674"
E01030416,"1,384"
E01030417,"1,301"
E01030418,"1,459"
E01030419,"1,861"
E01030420,"1,256"
E01032624,"1,843"
E01030421,"1,516"
E01030422,"1,604"
E01030423,"1,672"
E01030424,"1,552"
E01030425,"1,547"
E01030426,"1,519"
E01030427,"1,474"
E01030428,"1,353"
E01030429,"1,639"
E01030430,"1,550"
E01030431,"1,488"
E01030432,"1,539"
E01030433,"1,790"
E01030434,"1,697"
E01030435,"2,017"
E01030436,"2,279"
E01030437,"2,306"
E01030438,"1,908"
E01030439,"1,775"
E01030440,"1,638"
E01030441,"1,371"
E01030442,"1,479"
E01030443,"1,374"
E01030444,"1,578"
E01030445,"1,538"
E01030446,"1,525"
E01030447,"1,408"
E01030448,"1,644"
E01030449,"1,607"
E01030450,"2,754"
E01030451,"2,255"
E01030452,"2,611"
E01030453,"1,644"
E01030454,"1,677"
E01030455,"1,889"
E01030456,"1,467"
E01030457,"1,922"
E01030458,"1,266"
E01030459,"1,531"
E01030460,"1,680"
E01030461,"1,741"
E01030462,"1,774"
E01030463,"1,523"
E01030464,"1,733"
E01030465,"1,418"
E01030466,"1,516"
E01030467,"1,798"
E01030468,"3,315"
E01030469,"1,804"
E01030470,"5,021"
E01030471,"1,219"
E01030472,"1,342"
E01030473,"1,626"
E01030474,"2,672"
E01030475,"1,336"
E01030476,"1,180"
E01030477,"1,753"
E01030478,"2,021"
E01030479,"1,847"
E01030480,"1,837"
E01030481,"1,890"
E01030482,"1,491"
E01030483,"1,451"
E01030484,"1,760"
E01030485,"1,875"
E01030486,"1,642"
E01030487,"1,809"
E01030488,"2,374"
E01030489,"2,785"
E01030490,"1,694"
E01030491,"1,934"
E01030492,"2,077"
E01030493,"1,445"
E01030494,"1,818"
E01030495,"2,408"
E01030496,"1,816"
E01030497,"1,769"
E01030498,"1,575"
E01030499,"1,519"
E01030500,"1,702"
E01030501,"1,716"
E01030502,"1,317"
E01030503,"1,453"
E01030504,"1,119"
E01030505,"1,594"
E01030506,"1,316"
E01030507,"1,277"
E01030508,"1,368"
E01030509,"1,183"
E01030510,"1,829"
E01030511,"1,683"
E01030512,"1,667"
E01030513,"1,392"
E01030514,"1,432"
E01030515,"1,849"
E01030516,"1,367"
E01030517,"1,613"
E01030518,"1,376"
E01030519,"1,481"
E01030520,"1,400"
E01030521,"1,607"
E01030522,"1,353"
E01030523,"1,177"
E01030524,"1,794"
E01030525,"1,499"
E01030526,"1,323"
E01030527,"1,603"
E01030528,"1,535"
E01030529,"1,723"
E01030530,"1,242"
E01030531,"2,497"
E01030532,"1,547"
E01030533,"1,396"
E01030534,"1,379"
E01030535,"1,883"
E01030536,"1,922"
E01030537,"1,663"
E01030538,"1,861"
E01030539,"1,716"
E01030540,"2,033"
E01030541,"1,324"
E01030542,"1,281"
E01030543,"1,632"
E01030544,"1,687"
E01030545,"1,492"
E01030546,"1,666"
E01030547,"1,663"
E01030548,"2,165"
E01030549,"1,876"
E01030550,"1,923"
E01030551,"1,663"
E01030552,"1,549"
E01030553,"1,747"
E01030554,"1,107"
E01030555,"1,774"
E01030556,"1,951"
E01030557,"1,904"
E01030558,"2,261"
E01030559,"1,299"
E01030560,"1,679"
E01030561,"1,431"
E01030562,"1,268"
E01030563,"2,111"
E01030564,"1,376"
E01030565,"1,504"
E01030566,"1,508"
E01030567,"1,591"
E01030568,"1,571"
E01030569,"2,848"
E01030570,"1,701"
E01030571,"1,550"
E01030572,"2,131"
E01030573,"1,829"
E01030574,"1,900"
E01030575,"2,709"
E01030576,"1,794"
E01030577,"1,625"
E01030578,"1,477"
E01030579,"1,573"
E01030580,"2,388"
E01030581,"2,349"
E01030582,"1,418"
E01030583,"1,637"
E01030584,"2,418"
E01030585,"1,549"
E01030586,"1,870"
E01030587,"1,491"
E01030588,"1,472"
E01030589,"1,763"
E01030590,"1,885"
E01030591,"1,487"
E01030592,"2,069"
E01030593,"1,508"
E01030594,"1,899"
E01030595,"1,533"
E01030596,"1,531"
E01030597,"1,669"
E01030598,"1,632"
E01030599,"1,566"
E01030600,"1,614"
E01030601,"1,613"
E01030602,"1,853"
E01030603,"1,532"
E01030604,"1,676"
E01030605,"1,620"
E01030606,"1,585"
E01030607,"1,892"
E01030608,"1,462"
E01030609,"2,045"
E01030610,"1,452"
E01030611,"3,302"
E01030612,"3,044"
E01030613,"2,196"
E01030614,"1,744"
E01030615,"2,101"
E01030616,"1,707"
E01030617,"1,813"
E01030618,"2,006"
E01030619,"1,510"
E01030620,"1,999"
E01030621,"1,742"
E01030622,"2,010"
E01030623,"2,453"
E01030624,"1,479"
E01030625,"1,729"
E01030626,"1,057"
E01030627,"1,991"
E01030628,"1,490"
E01030629,"1,233"
E01030630,"1,615"
E01030631,"1,576"
E01030632,"1,351"
E01030633,"1,428"
E01030634,"1,491"
E01030635,"1,670"
E01030636,"1,133"
E01030637,"1,226"
E01030638,"1,536"
E01030639,"1,512"
E01030640,"1,623"
E01030641,"1,595"
E01030642,"1,734"
E01030643,"1,501"
E01030644,"1,198"
E01030645,"2,350"
E01030646,"2,276"
E01030647,"1,621"
E01030648,"1,682"
E01030649,"2,432"
E01030650,"1,309"
E01030651,"1,508"
E01030652,"1,853"
E01030653,"1,693"
E01030654,"1,504"
E01030655,"1,751"
E01030656,"1,653"
E01030657,"1,625"
E01030658,"1,406"
E01030659,"1,778"
E01030660,"2,517"
E01030661,"2,053"
E01030662,"1,628"
E01030663,"1,774"
E01030664,"1,749"
E01030665,"1,623"
E01030666,"1,852"
E01030667,"1,615"
E01030668,"2,046"
E01030669,"1,688"
E01030670,"1,464"
E01030671,"3,747"
E01030672,"3,600"
E01030673,"1,322"
E01030674,"1,475"
E01030675,"1,585"
E01030676,"1,462"
E01030677,"1,728"
E01030678,"1,324"
E01030679,"1,356"
E01030680,"1,507"
E01030681,"1,698"
E01030682,"1,372"
E01030683,"1,426"
E01030684,"1,388"
E01030685,"1,617"
E01030686,"1,463"
E01030687,"1,207"
E01030688,"1,528"
E01030689,"1,517"
E01030690,"2,089"
E01030691,"1,769"
E01030692,"1,353"
E01030693,"1,260"
E01030694,"1,357"
E01030695,"1,262"
E01030696,"1,562"
E01030697,"1,645"
E01030698,"1,668"
E01030699,"1,495"
E01030700,"1,739"
E01030701,"1,430"
E01030702,"1,222"
E01030703,"1,625"
E01030704,"1,490"
E01030705,"1,648"
E01030706,"1,387"
E01030707,"2,062"
E01030708,"1,558"
E01030709,"1,845"
E01030710,"2,042"
E01030711,"2,002"
E01030712,"1,509"
E01030713,"1,219"
E01030714,"1,503"
E01030715,"1,535"
E01030716,"1,518"
E01030717,"1,625"
E01030718,"1,274"
E01030719,"1,501"
E01030720,"1,686"
E01030721,"1,541"
E01030722,"1,599"
E01030723,"1,545"
E01030724,"1,512"
E01030725,"2,004"
E01030726,"1,660"
E01030727,"1,873"
E01030728,"1,625"
E01030729,"1,514"
E01030730,"1,704"
E01030731,"1,842"
E01030732,"1,413"
E01030733,"1,600"
E01030734,"1,574"
E01030735,"1,745"
E01030736,"2,247"
E01030737,"1,640"
E01030738,"1,555"
E01030739,"1,669"
E01030740,"1,899"
E01030741,"1,742"
E01030742,"1,942"
E01030743,"1,578"
E01030744,"1,794"
E01030745,"1,730"
E01030746,"1,887"
E01030747,"1,365"
E01030748,"1,761"
E01030749,"1,595"
E01030750,"1,598"
E01030751,"1,639"
E01030752,"1,793"
E01030753,"1,779"
E01030754,"1,990"
E01030755,"2,101"
E01030756,"1,561"
E01030757,"1,684"
E01030758,"1,167"
E01030759,"1,619"
E01030760,"1,595"
E01030761,"2,259"
E01030762,"1,844"
E01030763,"1,235"
E01030764,"1,206"
E01030765,"1,514"
E01030766,"1,728"
E01030767,"1,797"
E01030768,"1,457"
E01030769,"1,579"
E01030770,"1,424"
E01030771,"1,243"
E01030772,"1,522"
E01030773,"1,356"
E01030774,"1,464"
E01030775,"1,531"
E01030776,"1,595"
E01030777,"1,541"
E01030778,"1,726"
E01030779,"1,723"
E01030780,"1,628"
E01030781,"1,643"
E01030782,"1,630"
E01030783,"1,592"
E01030784,"2,761"
E01030785,"1,433"
E01030786,"1,928"
E01030787,"1,425"
E01030788,"1,454"
E01030789,"1,560"
E01030790,"1,822"
E01030791,"1,667"
E01030792,"1,299"
E01030793,"1,977"
E01030794,"1,624"
E01030795,"2,281"
E01030796,"1,407"
E01030797,"1,471"
E01030798,"1,535"
E01030799,"1,371"
E01030800,"1,991"
E01030801,"1,623"
E01030802,"1,710"
E01030803,"1,794"
E01030804,"1,782"
E01030805,"1,738"
E01030806,"1,502"
E01030807,"1,821"
E01030808,"1,603"
E01030809,"1,512"
E01030810,"1,401"
E01030811,"1,511"
E01030812,"1,681"
E01030813,"1,655"
E01030814,"1,359"
E01030815,"1,543"
E01030816,"1,502"
E01030817,"1,412"
E01030818,"1,258"
E01030819,"1,695"
E01030820,"1,805"
E01030821,"2,297"
E01030822,"2,054"
E01030823,"2,319"
E01030824,"1,650"
E01030825,"1,374"
E01030826,"1,464"
E01030827,"1,610"
E01030828,"1,530"
E01030829,"1,734"
E01030830,"1,352"
E01030831,"2,224"
E01030832,"1,348"
E01030833,"1,491"
E01030834,"1,450"
E01030835,"1,464"
E01030836,"1,511"
E01030837,"1,556"
E01030838,"1,385"
E01030839,"1,491"
E01030840,"1,409"
E01030841,"1,291"
E01030842,"2,252"
E01030843,"1,569"
E01030844,"1,912"
E01030845,"1,236"
E01030846,"1,598"
E01030847,"1,713"
E01030848,"2,332"
E01030850,"2,641"
E01030851,"2,135"
E01030852,"2,041"
E01030853,"1,876"
E01030854,"1,954"
E01030855,"1,862"
E01030856,"1,637"
E01030857,"2,345"
E01030858,"2,667"
E01030859,"2,098"
E01030860,"2,282"
E01030861,"2,078"
E01032571,"1,987"
E01030862,"1,864"
E01030863,"1,825"
E01030864,"1,891"
E01030865,"1,660"
E01030866,"1,575"
E01030867,"1,456"
E01030868,"1,378"
E01030869,"1,158"
E01030870,"1,537"
E01030871,"1,903"
E01030872,"1,761"
E01030873,"1,446"
E01030874,"1,946"
E01030875,"1,422"
E01030876,"1,388"
E01030877,"1,182"
E01030878,"1,639"
E01030879,"1,109"
E01030880,"2,260"
E01030881,"1,496"
E01030882,"1,460"
E01030883,"1,454"
E01030884,"1,571"
E01030885,"1,861"
E01030886,"1,309"
E01030887,"1,443"
E01030888,"1,649"
E01030889,"1,563"
E01030890,"1,555"
E01030891,"1,663"
E01030892,"1,214"
E01030893,"2,075"
E01030894,"1,680"
E01030895,"1,636"
E01030896,"1,290"
E01030897,"1,365"
E01030898,"1,617"
E01030899,"1,557"
E01030900,"1,210"
E01030901,"1,344"
E01030902,"1,310"
E01030903,"1,614"
E01030904,"1,456"
E01030905,"1,749"
E01030906,"1,720"
E01030907,"1,307"
E01030908,"1,649"
E01030909,"1,308"
E01030910,"1,210"
E01030911,"1,537"
E01030912,"1,271"
E01030913,"1,253"
E01030914,"1,376"
E01030915,"1,553"
E01030916,"2,128"
E01030917,"1,166"
E01030918,"1,177"
E01030919,"1,868"
E01030920,"1,602"
E01030921,"1,675"
E01030922,"1,772"
E01030923,"1,507"
E01030924,"1,223"
E01030925,"1,721"
E01030926,"1,529"
E01030927,"1,290"
E01030928,"1,748"
E01030929,"1,615"
E01030930,"1,533"
E01030931,"1,796"
E01030932,"1,528"
E01030933,"1,849"
E01030934,"1,643"
E01030935,"1,286"
E01030937,"1,634"
E01030938,"1,361"
E01030939,"1,169"
E01030940,"1,854"
E01030941,"1,533"
E01030942,"1,416"
E01030943,"1,314"
E01032626,"1,666"
E01030944,"1,388"
E01030945,"1,139"
E01030946,"1,398"
E01030947,"1,384"
E01030948,"1,528"
E01030949,"1,737"
E01030950,"1,548"
E01030951,"1,202"
E01030952,"1,480"
E01030953,"1,357"
E01030954,"2,507"
E01030955,"1,387"
E01030956,"1,303"
E01030957,"1,282"
E01030958,"1,399"
E01030959,970
E01030960,"1,680"
E01030961,"1,884"
E01030962,"1,640"
E01030963,"1,542"
E01030964,"1,771"
E01030965,"1,408"
E01030966,"1,404"
E01030967,"1,576"
E01030968,"1,298"
E01030969,"1,553"
E01030970,"1,443"
E01030971,"2,240"
E01030972,"2,000"
E01030973,"2,897"
E01030974,"1,501"
E01030975,"1,365"
E01030976,"1,430"
