nation,lsoa,overall_local_score,income_score,employment_score,UK_IMD_S_score,original_decile,S_expanded_decile,UK_IMD_S_rank,UK_IMD_S_pop_decile,UK_IMD_S_pop_quintile
E,E01022299,14.493,6.1,6.5,15.096911222147908,6,6,25616.0,7,4
W,W01001058,11.3,11.0,8.0,15.09496529106471,8,6,25617.0,7,4
E,E01026135,14.315,8.1,6.800000000000001,15.094941157425886,6,6,25618.0,7,4
E,E01016217,13.436,10.2,8.3,15.094129581074471,7,6,25619.0,7,4
E,E01020168,13.084,8.5,8.9,15.093476268815408,7,6,25620.0,7,4
E,E01023989,15.893,4.5,4.1000000000000005,15.092950836814204,6,6,25621.0,7,4
E,E01032459,14.371,9.6,6.7,15.092858831345746,6,6,25622.0,7,4
E,E01001352,15.249,10.2,5.2,15.092848703400913,6,6,25623.0,7,4
S,S01007634,15.088590791146355,7.0,6.0,15.088590791146355,6,6,25624.0,7,4
E,E01008104,15.419,9.3,4.9,15.088245133752977,6,6,25625.0,7,4
E,E01023491,14.657,7.8,6.2,15.087377426722504,6,6,25626.0,7,4
S,S01010807,15.086915437767642,8.0,9.0,15.086915437767642,6,6,25627.0,7,4
W,W01000224,12.1,14.0,7.0,15.086649746716855,7,6,25628.0,7,4
S,S01008484,15.084014470185572,7.0,7.0,15.084014470185572,6,6,25629.0,7,4
E,E01015324,13.949,9.0,7.3999999999999995,15.082783985019397,7,6,25630.0,7,4
E,E01023504,13.948,9.8,7.3999999999999995,15.081962280723152,7,6,25631.0,7,4
S,S01012412,15.07558534904836,4.0,6.0,15.07558534904836,6,6,25632.0,7,4
S,S01007280,15.075398208381332,6.0,4.0,15.075398208381332,6,6,25633.0,7,4
E,E01032124,13.354,10.7,8.4,15.074847595452251,7,6,25634.0,7,4
E,E01003703,14.522,9.3,6.4,15.07264288006916,6,6,25635.0,7,4
E,E01018110,14.519,8.1,6.4,15.070177767180427,6,6,25636.0,7,4
S,S01008719,15.06984169546532,10.0,4.0,15.06984169546532,6,6,25637.0,7,4
E,E01023398,14.868,6.7,5.800000000000001,15.068365966550758,6,6,25638.0,7,4
S,S01010476,15.06766500464843,11.0,6.0,15.06766500464843,6,6,25639.0,7,4
E,E01030818,13.462,9.3,8.200000000000001,15.06739612610699,7,6,25640.0,7,4
E,E01005597,14.105,6.6000000000000005,7.1,15.066676555224037,7,6,25641.0,7,4
S,S01006835,15.065920614422696,8.0,8.0,15.065920614422696,6,6,25642.0,7,4
E,E01007077,12.581,9.0,9.700000000000001,15.064941141163088,7,6,25643.0,7,4
E,E01026153,13.926,9.0,7.3999999999999995,15.06388478620577,7,6,25644.0,7,4
S,S01012681,15.063140051534448,7.0,5.0,15.063140051534448,6,6,25645.0,7,4
E,E01029393,14.159,8.200000000000001,7.000000000000001,15.062950820551405,7,6,25646.0,7,4
E,E01007981,14.978,7.7,5.6000000000000005,15.062557905797982,6,6,25647.0,7,4
S,S01010382,15.062260039617511,10.0,7.0,15.062260039617511,6,6,25648.0,7,4
E,E01007035,13.277,9.4,8.5,15.059674131311256,7,6,25649.0,7,4
E,E01023513,12.515,10.2,9.8,15.058806424280784,7,6,25650.0,7,4
E,E01013178,13.861,7.5,7.5,15.058571773619711,7,6,25651.0,7,4
S,S01012379,15.058297419497858,4.0,5.0,15.058297419497858,6,6,25652.0,7,4
E,E01004059,17.254,3.2,1.7000000000000002,15.05694398392696,6,6,25653.0,7,4
E,E01031848,15.321,5.2,5.0,15.055815879390845,6,6,25654.0,7,4
E,E01024521,13.855,8.200000000000001,7.5,15.053641547842243,7,6,25655.0,7,4
E,E01024260,13.913,6.800000000000001,7.3999999999999995,15.05320263035459,7,6,25656.0,7,4
E,E01032395,16.547,4.3,2.9000000000000004,15.053172246520099,6,6,25657.0,7,4
E,E01028402,13.794,5.8999999999999995,7.6,15.05161535244116,7,6,25658.0,7,4
E,E01028154,13.033,7.6,8.9,15.05156934970693,7,6,25659.0,7,4
E,E01016935,14.962,11.799999999999999,5.6000000000000005,15.049410637058068,6,6,25660.0,7,4
E,E01022875,14.317,9.5,6.7,15.048486799348535,6,6,25661.0,7,4
E,E01030649,14.374,8.6,6.6000000000000005,15.047226177564639,6,6,25662.0,7,4
E,E01016849,15.133,7.6,5.3,15.045628771706376,6,6,25663.0,7,4
E,E01005283,17.005,4.9,2.1,15.044730680841411,6,6,25664.0,7,4
E,E01031770,16.068,3.5999999999999996,3.6999999999999997,15.04435802197765,6,6,25665.0,7,4
E,E01011053,14.487,4.8,6.4,15.043883229700599,6,6,25666.0,7,4
E,E01031382,13.433,7.000000000000001,8.200000000000001,15.043566701515896,7,6,25667.0,7,4
E,E01003416,14.135,9.5,7.000000000000001,15.043229917441534,7,6,25668.0,7,4
S,S01008249,15.042075403513929,7.0,7.0,15.042075403513929,6,6,25669.0,7,4
E,E01023531,14.192,9.700000000000001,6.9,15.041969295657639,7,6,25670.0,7,4
E,E01028418,13.431,11.600000000000001,8.200000000000001,15.041923292923407,7,6,25671.0,7,4
W,W01000322,9.6,10.0,10.0,15.041229914277555,8,6,25672.0,7,4
E,E01030151,16.003,4.8,3.8,15.03904500939159,6,6,25673.0,7,4
E,E01019935,15.183,5.1,5.2,15.038616219848766,6,6,25674.0,7,4
E,E01024572,15.358,7.3999999999999995,4.9,15.038121171682056,6,6,25675.0,7,4
E,E01004461,15.24,9.5,5.1,15.03735559806487,6,6,25676.0,7,4
E,E01022117,13.835,6.4,7.5,15.037207461917351,7,6,25677.0,7,4
S,S01009330,15.037205369740384,12.0,7.0,15.037205369740384,6,6,25678.0,7,4
E,E01024650,13.599,7.7,7.9,15.035676314682982,7,6,25679.0,7,4
E,E01004163,14.594,8.5,6.2,15.035610056059092,6,6,25680.0,7,4
E,E01026398,13.306,9.9,8.4,15.03540578923251,7,6,25681.0,7,4
E,E01018002,13.89,9.9,7.3999999999999995,15.034303431540964,7,6,25682.0,7,4
E,E01012467,13.363,6.800000000000001,8.3,15.034145167448614,7,6,25683.0,7,4
E,E01032015,13.714,8.200000000000001,7.7,15.033976775411432,7,6,25684.0,7,4
E,E01024130,14.298,9.6,6.7,15.032874417719887,6,6,25685.0,7,4
E,E01030833,14.356,8.4,6.6000000000000005,15.032435500232234,6,6,25686.0,7,4
S,S01012984,15.031431276601069,10.0,6.0,15.031431276601069,6,6,25687.0,7,4
E,E01026199,14.354,6.5,6.6000000000000005,15.030792091639745,6,6,25688.0,7,4
E,E01016754,14.471,9.8,6.4,15.030735960960685,6,6,25689.0,7,4
E,E01021460,15.113,7.5,5.3,15.029194685781484,6,6,25690.0,7,4
E,E01018165,14.818,6.5,5.800000000000001,15.027280751738525,6,6,25691.0,7,4
E,E01013145,13.529,7.5,8.0,15.026254780615698,7,6,25692.0,7,4
E,E01024314,14.933,6.800000000000001,5.6000000000000005,15.025581212466975,6,6,25693.0,7,4
E,E01025333,12.123,6.0,10.4,15.02528494017193,7,6,25694.0,7,4
E,E01011751,14.113,8.0,7.000000000000001,15.025152422924153,7,6,25695.0,7,4
S,S01010837,15.024755498919411,10.0,7.0,15.024755498919411,6,6,25696.0,7,4
W,W01001379,11.2,13.0,8.0,15.024598825581846,8,6,25697.5,7,4
W,W01001409,11.2,11.0,8.0,15.024598825581846,8,6,25697.5,7,4
E,E01032399,13.702,7.7,7.7,15.024116323856497,7,6,25699.0,7,4
E,E01025400,13.409,7.3,8.200000000000001,15.023845798406025,7,6,25700.0,7,4
E,E01019634,13.934,8.799999999999999,7.3,15.022360653905885,7,6,25701.0,7,4
E,E01032000,15.045,7.3999999999999995,5.4,15.02141656030669,6,6,25702.0,7,4
E,E01025652,14.284,9.8,6.7,15.021370557572464,6,6,25703.0,7,4
E,E01015392,14.459,9.4,6.4,15.02087550940575,6,6,25704.0,7,4
E,E01021571,15.511,7.1,4.6,15.01954862899796,6,6,25705.0,7,4
E,E01032390,14.164,7.5,6.9,15.01896157536279,7,6,25706.0,7,4
E,E01008845,12.875,7.199999999999999,9.1,15.017935604239963,7,6,25707.0,7,4
E,E01024410,14.861,7.7,5.7,15.014516269807203,6,6,25708.0,7,4
E,E01019254,13.807,6.2,7.5,15.014199741622502,7,6,25709.0,7,4
E,E01014520,13.98,7.1,7.199999999999999,15.012061284863298,7,6,25710.0,7,4
E,E01004728,14.858,12.2,5.7,15.012051156918469,6,6,25711.0,7,4
E,E01013124,13.219,11.200000000000001,8.5,15.012015282129068,7,6,25712.0,7,4
E,E01020365,13.57,7.8,7.9,15.011846890091888,7,6,25713.0,7,4
E,E01016588,13.743,7.9,7.6,15.009708433332687,7,6,25714.0,7,4
E,E01031535,13.975,10.299999999999999,7.199999999999999,15.007952763382075,7,6,25715.0,7,4
E,E01023632,13.682,11.200000000000001,7.7,15.007682237931604,7,6,25716.0,7,4
E,E01032168,13.093,10.5,8.7,15.004676074141928,7,6,25717.0,7,4
E,E01002957,14.322,11.899999999999999,6.6000000000000005,15.004497554159917,6,6,25718.0,7,4
E,E01022401,13.385,10.5,8.200000000000001,15.004124895296155,7,6,25719.0,7,4
S,S01008469,15.003723172529542,11.0,4.0,15.003723172529542,6,6,25720.0,7,4
S,S01013294,15.002760173892169,8.0,7.0,15.002760173892169,6,6,25721.0,7,4
E,E01017361,13.5,10.0,8.0,15.002425356024606,7,6,25722.0,7,4
E,E01027984,13.734,8.6,7.6,15.002313094666484,7,6,25723.0,7,4
E,E01011308,14.494,7.6,6.3,15.00153739310447,6,6,25724.0,7,4
E,E01029906,15.137,6.9,5.2,15.000817822221515,6,6,25725.0,7,4
E,E01024064,14.376,8.1,6.5,15.000771819487285,6,6,25726.0,7,4
S,S01007019,15.0006144566391,10.0,8.0,15.0006144566391,6,6,25727.0,7,4
E,E01009820,14.14,7.3999999999999995,6.9,14.999240672252919,7,6,25728.0,7,4
E,E01004904,14.081,8.3,7.000000000000001,14.998857885444325,7,6,25729.0,7,4
E,E01033571,13.495,9.1,8.0,14.998316834543381,7,6,25730.0,7,4
E,E01016191,13.845,7.9,7.3999999999999995,14.997326738209956,7,6,25731.0,7,4
E,E01029140,13.025,6.3,8.799999999999999,14.996897948667133,7,6,25732.0,7,4
S,S01010840,14.99662543856699,10.0,10.0,14.99662543856699,6,6,25733.0,7,4
E,E01018047,14.956,7.3,5.5,14.996382644610758,6,6,25734.0,7,4
E,E01031322,14.312,8.4,6.6000000000000005,14.99628051119747,6,6,25735.0,7,4
E,E01026251,13.609,7.8,7.8,14.995795590975588,7,6,25736.0,7,4
E,E01002420,13.784,11.0,7.5,14.995300542808875,7,6,25737.0,7,4
E,E01010881,14.017,8.9,7.1,14.994366577154508,7,6,25738.0,7,4
E,E01022095,15.713,4.7,4.2,14.993141830160011,6,6,25739.0,7,4
E,E01011890,13.545,9.4,7.9,14.991304282685773,7,6,25740.0,7,4
E,E01027763,16.352,4.0,3.1,14.98913544209208,6,6,25741.0,7,4
E,E01018022,14.007,7.1,7.1,14.986149534192062,7,6,25742.0,7,4
E,E01032436,14.297,6.9,6.6000000000000005,14.983954946753803,6,6,25743.0,7,4
E,E01033755,17.515,1.6,1.0999999999999999,14.982822205227766,6,6,25744.0,7,4
E,E01026297,13.123,9.5,8.6,14.981229436359424,7,6,25745.0,7,4
S,S01007404,14.980972533423463,7.0,3.0,14.980972533423463,6,6,25746.0,7,4
E,E01001948,14.586,8.4,6.1,14.980938655019292,6,6,25747.0,7,4
E,E01009789,13.354,8.4,8.200000000000001,14.978652062112571,7,6,25748.0,7,4
S,S01007380,14.97820920305134,7.0,7.0,14.97820920305134,6,6,25749.0,7,4
E,E01017922,14.289,11.600000000000001,6.6000000000000005,14.977381312383844,6,6,25750.0,7,4
E,E01028795,16.102,6.0,3.5000000000000004,14.976100434710288,6,6,25751.0,7,4
E,E01010753,13.818,6.4,7.3999999999999995,14.97514072221135,7,6,25752.0,7,4
E,E01026593,13.407,8.0,8.1,14.974104623143695,7,6,25753.0,7,4
E,E01013288,13.932,7.9,7.199999999999999,14.972619478643557,7,6,25754.0,7,4
E,E01029424,14.927,4.0,5.5,14.972553220019666,6,6,25755.0,7,4
S,S01008215,14.972436221216816,8.0,7.0,14.972436221216816,6,6,25756.0,7,4
E,E01000324,13.755,9.4,7.5,14.971471118217782,7,6,25757.0,7,4
E,E01003641,14.28,12.0,6.6000000000000005,14.969985973717643,6,6,25758.0,7,4
E,E01008877,13.753,8.200000000000001,7.5,14.969827709625292,7,6,25759.0,7,4
E,E01002659,14.745,8.6,5.800000000000001,14.967296338112668,6,6,25760.0,7,4
E,E01004463,14.978,10.7,5.4,14.9663623724583,6,6,25761.0,7,4
E,E01002347,14.333,7.3,6.5,14.965438534748769,6,6,25762.0,7,4
E,E01033159,16.381,3.4000000000000004,3.0,14.964867100013333,6,6,25763.0,7,4
E,E01004836,13.804,9.2,7.3999999999999995,14.963636862063925,7,6,25764.0,7,4
E,E01028703,13.745,10.2,7.5,14.963254075255334,7,6,25765.0,7,4
E,E01005869,14.037,9.8,7.000000000000001,14.962702896409562,7,6,25766.0,7,4
E,E01020237,15.79,5.6000000000000005,4.0,14.960217527631166,6,6,25767.0,7,4
E,E01016827,14.619,7.9,6.0,14.959957130125527,6,6,25768.0,7,4
E,E01007066,13.506,7.8,7.9,14.959257815132233,7,6,25769.0,7,4
S,S01008771,14.958794659901224,10.0,7.0,14.958794659901224,6,6,25770.0,7,4
E,E01003033,14.91,7.8,5.5,14.958584246983508,6,6,25771.0,7,4
E,E01028157,12.51,9.1,9.6,14.958502369459879,7,6,25772.0,7,4
E,E01007503,13.914,6.5,7.199999999999999,14.957828801311154,7,6,25773.5,7,4
E,E01016613,13.914,11.3,7.199999999999999,14.957828801311154,7,6,25773.5,7,4
S,S01007593,14.957670642446727,9.0,6.0,14.957670642446727,6,6,25775.0,7,4
E,E01026462,14.497,6.6000000000000005,6.2,14.955904739323364,6,6,25776.0,7,4
E,E01002639,14.789,7.199999999999999,5.7,14.955353560477588,6,6,25777.0,7,4
E,E01002423,13.735,8.0,7.5,14.955037032292887,7,6,25778.0,7,4
E,E01026642,13.969,6.6000000000000005,7.1,14.954924770934767,7,6,25779.0,7,4
S,S01009712,14.954506804332947,5.0,7.0,14.954506804332947,6,6,25780.0,7,4
E,E01032661,14.553,10.8,6.1,14.953822413243222,6,6,25781.0,7,4
E,E01024430,14.143,9.2,6.800000000000001,14.953608018471812,7,6,25782.0,7,4
E,E01025978,13.205,9.2,8.4,14.952413655311805,7,6,25783.0,7,4
E,E01029806,12.969,7.3999999999999995,8.799999999999999,14.950882508077434,7,6,25784.0,7,4
E,E01006923,12.032,8.0,10.4,14.95050984921367,7,6,25785.0,7,4
S,S01010508,14.948475600014293,5.0,4.0,14.948475600014293,6,6,25786.0,7,4
E,E01029224,14.839,6.2,5.6000000000000005,14.94834100861998,6,6,25787.0,7,4
S,S01007111,14.947322129754475,7.0,5.0,14.947322129754475,6,6,25788.0,7,4
E,E01017435,13.666,11.4,7.6,14.94643720252185,7,6,25789.0,7,4
E,E01020477,13.783,8.0,7.3999999999999995,14.946381071842788,7,6,25790.0,7,4
W,W01000494,11.9,9.0,7.0,14.94591681575113,8,6,25792.0,7,4
W,W01001316,11.9,10.0,7.0,14.94591681575113,8,6,25792.0,7,4
W,W01001822,11.9,13.0,7.0,14.94591681575113,8,6,25792.0,7,4
E,E01021531,14.074,7.1,6.9,14.945008188700772,7,6,25794.5,7,4
E,E01001304,14.074,9.700000000000001,6.9,14.945008188700772,7,6,25794.5,7,4
S,S01012334,14.94262359106862,9.0,7.0,14.94262359106862,6,6,25796.0,7,4
S,S01011356,14.942509465840102,8.0,6.0,14.942509465840102,6,6,25797.0,7,4
E,E01031253,12.664,8.7,9.3,14.940751531072028,7,6,25798.0,7,4
S,S01010670,14.94035263270176,7.0,5.0,14.94035263270176,6,6,25799.0,7,4
E,E01025079,13.716,6.6000000000000005,7.5,14.93942465066424,7,6,25800.0,7,4
E,E01033098,17.461,1.0999999999999999,1.0999999999999999,14.938450173230553,6,6,25801.0,7,4
E,E01007135,13.129,6.800000000000001,8.5,14.938061895467053,7,6,25802.0,7,4
W,W01000577,12.7,8.0,6.0,14.937601271403274,7,6,25804.0,7,4
W,W01000283,12.7,10.0,6.0,14.937601271403274,7,6,25804.0,7,4
W,W01001582,12.7,10.0,6.0,14.937601271403274,7,6,25804.0,7,4
S,S01012001,14.937517001511518,9.0,5.0,14.937517001511518,6,6,25806.0,7,4
E,E01025339,13.421,7.3,8.0,14.93751071662128,7,6,25807.0,7,4
E,E01032350,14.238,9.9,6.6000000000000005,14.935474393275369,6,6,25808.0,7,4
E,E01011072,13.945,7.199999999999999,7.1,14.935203867824896,7,6,25809.0,7,4
E,E01017382,14.062,9.2,6.9,14.935147737145837,7,6,25810.0,7,4
S,S01011123,14.932909853703242,8.0,7.0,14.932909853703242,6,6,25811.0,7,4
E,E01005846,14.117,10.5,6.800000000000001,14.932243706769452,7,6,25812.0,7,4
E,E01026051,13.59,7.000000000000001,7.7,14.9320854426771,7,6,25813.0,7,4
E,E01023594,13.822,8.7,7.3,14.930329772726486,7,6,25814.0,7,4
W,W01000474,13.5,7.0,5.0,14.92928572705542,7,6,25816.0,7,4
W,W01000700,13.5,9.0,5.0,14.92928572705542,7,6,25816.0,7,4
W,W01001548,13.5,6.0,5.0,14.92928572705542,7,6,25816.0,7,4
E,E01020498,13.528,8.3,7.8,14.929237542979774,7,6,25818.0,7,4
E,E01020152,14.815,10.6,5.6000000000000005,14.928620105510108,6,6,25819.0,7,4
S,S01009737,14.927958800861887,8.0,6.0,14.927958800861887,6,6,25820.0,7,4
E,E01002365,13.525,9.0,7.8,14.92677243009104,7,6,25821.0,7,4
E,E01010918,14.637,7.3,5.8999999999999995,14.926650040788088,6,6,25822.0,7,4
E,E01005306,14.988,5.6000000000000005,5.3,14.926481648750906,6,6,25823.0,7,4
E,E01027735,15.924,2.4,3.6999999999999997,14.926032603318424,6,6,25824.0,7,4
S,S01007691,14.925784343215478,6.0,5.0,14.925784343215478,6,6,25825.0,7,4
E,E01027078,14.4,7.6,6.3,14.924297189257477,6,6,25826.0,7,4
E,E01022232,13.346,10.100000000000001,8.1,14.923980661072774,7,6,25827.0,7,4
E,E01003755,14.75,13.600000000000001,5.7,14.923307092924048,6,6,25828.0,7,4
E,E01024922,12.233,7.6,10.0,14.92328134607948,7,6,25829.0,7,4
E,E01013419,13.461,9.2,7.9,14.922281121801223,7,6,25830.0,7,4
E,E01001964,14.801,7.7,5.6000000000000005,14.917116245362685,6,6,25831.0,7,4
E,E01006057,13.863,8.0,7.199999999999999,14.915921882202678,7,6,25832.0,7,4
E,E01027736,15.619,5.0,4.2,14.915901626313019,6,6,25833.0,7,4
S,S01010237,14.913373445679214,11.0,7.0,14.913373445679214,6,6,25834.0,7,4
E,E01022880,14.093,12.2,6.800000000000001,14.91252280365958,7,6,25835.0,7,4
E,E01000968,14.268,10.100000000000001,6.5,14.912027755492868,6,6,25836.0,7,4
E,E01026556,13.741,7.7,7.3999999999999995,14.911869491400514,7,6,25837.0,7,4
E,E01031513,14.853,7.8,5.5,14.911747102097562,6,6,25838.0,7,4
E,E01027573,14.442,7.000000000000001,6.2,14.91071100302991,6,6,25839.0,7,4
E,E01023074,13.21,7.5,8.3,14.908424410123187,7,6,25840.0,7,4
E,E01014701,14.494,6.9,6.1,14.905341859764787,6,6,25841.5,7,4
E,E01029983,14.494,5.7,6.1,14.905341859764787,6,6,25841.5,7,4
S,S01012358,14.902843656700304,6.0,4.0,14.902843656700304,6,6,25843.0,7,4
S,S01007651,14.902657115681414,7.0,3.0,14.902657115681414,6,6,25844.0,7,4
E,E01013301,14.08,9.700000000000001,6.800000000000001,14.9018406478084,7,6,25845.0,7,4
E,E01007798,13.435,6.7,7.9,14.900916810098863,7,6,25846.0,7,4
E,E01020601,14.137,8.200000000000001,6.7,14.900580026024503,7,6,25847.0,7,4
S,S01006646,14.899792430280472,5.0,3.0,14.899792430280472,6,6,25848.0,7,4
E,E01018736,13.724,7.199999999999999,7.3999999999999995,14.897900518364356,7,6,25849.0,7,4
E,E01030041,15.128,6.9,5.0,14.897226950215632,6,6,25850.0,7,4
E,E01015330,14.191,8.0,6.6000000000000005,14.896854291351872,7,6,25851.0,7,4
E,E01000587,15.01,10.8,5.2,14.896461376598447,6,6,25852.0,7,4
E,E01007565,14.6,5.5,5.8999999999999995,14.896246981827035,6,6,25853.0,7,4
E,E01008967,14.13,7.3999999999999995,6.7,14.89482809595079,7,6,25854.0,7,4
E,E01018373,15.007,5.7,5.2,14.893996263709713,6,6,25855.0,7,4
S,S01007361,14.892983872602857,8.0,9.0,14.892983872602857,6,6,25856.0,7,4
S,S01012531,14.892964384235716,6.0,6.0,14.892964384235716,6,6,25857.0,7,4
E,E01003227,14.713,9.2,5.7,14.892904033962997,6,6,25858.0,7,4
E,E01023679,14.185,7.8,6.6000000000000005,14.891924065574404,7,6,25859.0,7,4
S,S01007268,14.891662990362825,6.0,5.0,14.891662990362825,6,6,25860.0,7,4
S,S01009481,14.8906371429217,9.0,6.0,14.8906371429217,6,6,25861.0,7,4
E,E01017481,14.065,9.4,6.800000000000001,14.88951508336473,7,6,25862.0,7,4
E,E01025251,13.596,8.4,7.6,14.888917901784726,7,6,25863.0,7,4
E,E01000871,14.237,10.7,6.5,14.886554922309283,7,6,25864.0,7,4
E,E01021542,14.178,6.9,6.6000000000000005,14.886172135500692,7,6,25865.0,7,4
S,S01011972,14.88434817628857,6.0,6.0,14.88434817628857,6,6,25866.0,7,4
E,E01018421,14.644,7.1,5.800000000000001,14.884304204191961,6,6,25867.0,7,4
E,E01025840,13.473,9.2,7.8,14.88404380668632,7,6,25868.0,7,4
W,W01000843,11.0,12.0,8.0,14.883865894616118,8,6,25869.5,7,4
W,W01001535,11.0,12.0,8.0,14.883865894616118,8,6,25869.5,7,4
E,E01024236,13.823,7.6,7.199999999999999,14.883053710352893,7,6,25871.0,7,4
E,E01022190,14.291,7.1,6.4,14.882829187636654,6,6,25872.0,7,4
E,E01001990,15.635,6.6000000000000005,4.1000000000000005,14.88095112838309,6,6,25873.0,7,4
E,E01025938,13.469,8.5,7.8,14.88075698950134,7,6,25874.0,7,4
E,E01007075,13.117,8.4,8.4,14.880103677242278,7,6,25875.0,7,4
E,E01011578,13.995,9.1,6.9,14.880093549297447,7,6,25876.0,7,4
E,E01006947,12.53,7.8,9.4,14.87874092204509,7,6,25877.0,7,4
E,E01029057,15.046,6.5,5.1,14.877944964593413,6,6,25878.0,7,4
S,S01009182,14.877320241722623,7.0,7.0,14.877320241722623,6,6,25879.0,7,4
W,W01000391,11.8,9.0,7.0,14.875550350268265,8,6,25880.0,7,4
E,E01031514,16.154,5.2,3.2,14.874535758105486,6,6,25881.0,7,4
E,E01020304,13.986,10.5,6.9,14.872698210631247,7,6,25882.0,7,4
S,S01011000,14.871895724601435,7.0,5.0,14.871895724601435,6,6,25883.0,7,4
S,S01007328,14.871738111169314,12.0,7.0,14.871738111169314,6,6,25884.0,7,4
E,E01028312,15.331,4.7,4.6,14.871641855673928,6,6,25885.0,7,4
S,S01007892,14.871484886757822,8.0,7.0,14.871484886757822,6,6,25886.0,7,4
S,S01012061,14.871245037861598,7.0,10.0,14.871245037861598,6,6,25887.0,7,4
E,E01005920,13.808,8.6,7.199999999999999,14.870728145909222,7,6,25888.0,7,4
E,E01018247,15.501,6.800000000000001,4.3,14.867038286025991,6,6,25889.0,7,4
E,E01026066,13.159,7.3,8.3,14.866517491014712,7,6,25890.0,7,4
E,E01023317,14.271,10.7,6.4,14.866395101711761,6,6,25891.0,7,4
S,S01007273,14.864885714468556,10.0,9.0,14.864885714468556,6,6,25892.0,7,4
E,E01014680,13.976,5.800000000000001,6.9,14.864481167668801,7,6,25893.0,7,4
E,E01007043,13.449,8.200000000000001,7.8,14.864322903576447,7,6,25894.0,7,4
E,E01030143,13.68,8.200000000000001,7.3999999999999995,14.861745529329593,7,6,25895.0,7,4
S,S01007279,14.861678640589169,5.0,4.0,14.861678640589169,6,6,25896.0,7,4
E,E01007065,12.917,8.1,8.7,14.860056118002873,7,6,25897.0,7,4
E,E01029127,13.268,10.100000000000001,8.1,14.859887725965693,7,6,25898.0,7,4
S,S01010621,14.859720507374222,9.0,12.0,14.859720507374222,6,6,25899.0,7,4
W,W01001860,13.4,10.0,5.0,14.858919261572558,7,6,25900.5,7,4
W,W01001594,13.4,9.0,5.0,14.858919261572558,7,6,25900.5,7,4
E,E01002998,14.437,12.5,6.1,14.858504714878844,6,6,25902.0,7,4
E,E01010972,13.617,5.8999999999999995,7.5,14.858075925336024,7,6,25903.0,7,4
S,S01010968,14.856421507649904,8.0,8.0,14.856421507649904,6,6,25904.0,7,4
E,E01012524,14.434,7.9,6.1,14.85603960199011,6,6,25905.0,7,4
E,E01025723,15.487,7.7,4.3,14.855534425878568,6,6,25906.0,7,4
E,E01027030,15.31,4.9,4.6,14.854386065452793,6,6,25907.0,7,4
E,E01022252,13.786,6.7,7.199999999999999,14.85265065139184,7,6,25908.0,7,4
E,E01014865,14.371,8.6,6.2,14.852369997996542,6,6,25909.5,7,4
E,E01021143,14.371,8.4,6.2,14.852369997996542,6,6,25909.5,7,4
E,E01016170,13.434,7.199999999999999,7.8,14.851997339132778,7,6,25911.0,7,4
E,E01015436,12.614,8.4,9.2,14.851568549589956,7,6,25912.0,7,4
E,E01002165,14.602,7.7,5.800000000000001,14.849792623749687,6,6,25913.0,7,4
E,E01032210,13.254,8.5,8.1,14.848383865818267,7,6,25914.0,7,4
E,E01022824,14.424,8.1,6.1,14.847822559027664,6,6,25915.0,7,4
E,E01022248,13.897,6.2,7.000000000000001,14.847664294935313,7,6,25916.0,7,4
E,E01028835,14.775,7.199999999999999,5.5,14.847654166990484,6,6,25917.0,7,4
S,S01013357,14.84763749036492,9.0,7.0,14.84763749036492,6,6,25918.0,7,4
E,E01026096,14.131,8.3,6.6000000000000005,14.847552033577195,7,6,25919.0,7,4
E,E01016477,15.009,8.7,5.1,14.847541905632362,6,6,25920.0,7,4
E,E01016967,14.54,8.200000000000001,5.8999999999999995,14.846944724052358,6,6,25921.0,7,4
S,S01009084,14.84683636534515,5.0,5.0,14.84683636534515,6,6,25922.0,7,4
E,E01009822,12.783,9.9,8.9,14.846143275645776,7,6,25923.0,7,4
E,E01018819,13.132,8.9,8.3,14.844331475016105,7,6,25924.0,7,4
E,E01017828,14.243,8.799999999999999,6.4,14.84338738141691,6,6,25925.0,7,4
E,E01000318,14.711,12.0,5.6000000000000005,14.843162858700667,6,6,25926.0,7,4
E,E01016340,13.539,9.0,7.6,14.842080756898781,7,6,25927.0,7,4
E,E01002122,15.646,8.200000000000001,4.0,14.84189210897194,6,6,25928.0,7,4
S,S01009260,14.840995256072828,9.0,8.0,14.840995256072828,6,6,25929.0,7,4
E,E01028940,13.303,9.2,8.0,14.840549609664414,7,6,25930.0,7,4
E,E01004159,14.179,9.1,6.5,14.838896073127096,7,6,25931.0,7,4
E,E01011614,13.884,7.000000000000001,7.000000000000001,14.836982139084133,7,6,25932.0,7,4
E,E01028970,15.286,5.2,4.6,14.83466516234292,6,6,25933.0,7,4
