SOA2001,MDM_rank,Income_perc,Empl_perc,overall_imd_score,new_rank,agreement,2010_income_score
95AA01S1,516,8.5,4.5,15.67737250459484,518.0,False,0.0
95AA01S2,749,9.4,12.1,7.52312862959497,749.0,True,9.0
95AA01S3,658,11.4,14.2,10.81750229472036,657.0,False,10.0
95AA02W1,439,9.4,22.4,18.74668545660832,438.0,False,24.0
95AA03W1,259,14.3,25.0,26.920892833713005,259.0,True,30.0
95AA04W1,594,12.7,12.2,12.909663282881349,594.0,True,9.0
95AA05W1,613,12.0,16.1,12.29748624279605,613.0,True,14.000000000000002
95AA06S1,574,9.4,17.7,13.69889563013458,574.0,True,17.0
95AA06S2,565,10.7,17.9,14.032184284443318,564.0,False,18.0
95AA07W1,569,12.8,15.7,13.887218247761162,569.0,True,17.0
95AA08W1,178,14.1,29.8,32.77727493960251,178.0,True,38.0
95AA09W1,330,13.6,24.8,23.034568392262656,330.0,True,32.0
95AA10W1,285,12.5,26.5,25.419544954328543,285.0,True,31.0
95AA11S1,670,8.5,14.8,10.382590725273968,670.0,True,16.0
95AA11S2,801,7.5,10.0,5.690247679163273,801.0,True,8.0
95AA12W1,706,11.2,9.6,8.954211421636435,706.0,True,7.000000000000001
95AA13S1,643,8.6,15.9,11.297631444007347,643.0,True,14.000000000000002
95AA13S2,676,9.0,16.6,10.283670660510715,675.0,False,21.0
95AA14W1,604,10.5,11.5,12.647359350546937,604.0,True,11.0
95AA15S1,623,10.7,14.3,12.076529698176314,623.0,True,17.0
95AA15S2,247,13.4,23.3,27.328437080319357,247.0,True,23.0
95AA16W1,308,11.1,23.7,24.52989392894652,310.0,False,31.0
95AA17W1,420,10.8,22.7,19.325869441861197,420.0,True,24.0
95AA18W1,758,9.0,13.1,7.371592123842469,758.0,True,8.0
95AA19W1,437,12.1,20.5,18.752896337531975,436.0,False,25.0
95BB01S1,744,11.1,11.1,7.7410912346357685,744.0,True,11.0
95BB01S2,701,10.5,12.7,9.079198250995391,701.0,True,10.0
95BB02W1,240,14.5,28.5,27.913156121234202,240.0,True,28.999999999999996
95BB03S1,223,15.8,27.0,28.79124687182922,223.0,True,24.0
95BB03S2,374,15.6,18.4,21.17717879525138,374.0,True,13.0
95BB04S1,467,11.1,20.6,17.58384764803746,467.0,True,18.0
95BB04S2,743,10.8,10.5,7.748799892740751,743.0,True,7.000000000000001
95BB05S1,506,14.0,16.0,16.16537448339975,506.0,True,14.000000000000002
95BB05S2,548,11.3,18.9,14.633632664866411,548.0,True,15.0
95BB06W1,99,18.8,30.3,41.545371802754225,99.0,True,38.0
95BB07S1,325,14.8,22.5,23.4048569934485,325.0,True,25.0
95BB07S2,696,11.4,14.2,9.46034583478091,695.0,False,13.0
95BB08S1,303,10.1,25.5,24.688588861447887,303.0,True,34.0
95BB08S2,741,11.1,10.6,7.824568480191254,741.0,True,6.0
95BB09S1,704,13.2,10.9,9.041100387015424,704.0,True,10.0
95BB09S2,795,10.8,10.2,5.871984196355843,795.0,True,10.0
95BB10S1,508,13.5,21.0,16.152584635046853,508.0,True,22.0
95BB10S2,750,11.1,10.8,7.510860133624045,750.0,True,10.0
95BB11S1,199,15.7,29.8,30.697871236107886,199.0,True,31.0
95BB11S2,597,11.6,18.4,12.858525520426861,597.0,True,18.0
95BB12S1,97,18.4,29.2,42.02600126818708,98.0,False,40.0
95BB12S2,683,12.7,13.5,10.053854332408697,683.0,True,16.0
95BB13S1,339,16.5,21.7,22.593317571402068,339.0,True,22.0
95BB13S2,345,14.0,23.8,22.383013868220406,345.0,True,26.0
95BB13S3,721,10.5,13.7,8.382600026850971,721.0,True,9.0
95BB14S1,564,12.3,9.7,14.026732839799573,565.0,False,9.0
95BB14S2,719,11.0,9.3,8.449241960541839,719.0,True,7.000000000000001
95BB15S1,448,14.2,17.1,18.287137277455333,448.0,True,15.0
95BB15S2,263,16.2,22.4,26.692123568736555,263.0,True,28.000000000000004
95BB16S1,770,9.0,9.3,6.941236875778231,770.0,True,4.0
95BB16S2,698,12.4,8.1,9.168207606639568,698.0,True,6.0
95BB17S1,501,13.4,17.6,16.29619419447637,501.0,True,15.0
95BB17S2,524,12.1,17.3,15.51074022062978,524.0,True,22.0
95BB18S1,306,14.7,22.2,24.59507791924561,306.0,True,32.0
95BB18S2,635,13.9,12.0,11.668430255323525,635.0,True,10.0
95BB19S1,528,12.2,18.6,15.414511476751883,527.0,False,10.0
95BB19S2,765,12.2,10.5,7.1917214406940495,765.0,True,6.0
95BB19S3,850,8.6,9.4,4.431727487548601,849.0,False,7.000000000000001
95BB20S1,402,13.2,21.9,20.144648778037787,402.0,True,20.0
95BB20S2,219,11.5,33.8,29.028797910100963,220.0,False,37.0
95BB21S1,225,15.3,26.5,28.774885324978307,225.0,True,24.0
95BB21S2,472,12.7,18.9,17.378759469448624,472.0,True,17.0
95BB22S1,231,15.3,22.4,28.58226919565473,230.0,False,28.000000000000004
95BB22S2,71,19.9,35.5,46.599019809219016,71.0,True,37.0
95BB23S1,803,9.6,11.0,5.654432669930948,803.0,True,7.000000000000001
95BB23S2,828,6.6,10.1,4.923403171338431,828.0,True,6.0
95CC01W1,424,12.7,21.8,18.983180897515393,424.0,True,26.0
95CC02W1,498,14.4,15.6,16.47231515804533,498.0,True,22.0
95CC03W1,61,20.2,34.2,48.70830007416728,61.0,True,48.0
95CC04W1,273,17.8,18.7,25.771826764983384,274.0,False,23.0
95CC05W1,403,15.8,16.4,20.079947132339708,403.0,True,22.0
95CC06S1,718,9.2,13.6,8.474807290832125,718.0,True,14.000000000000002
95CC06S2,521,12.3,20.4,15.526557365887282,521.0,True,20.0
95CC07W1,212,19.6,19.5,29.67411013768611,212.0,True,25.0
95CC08W1,288,15.7,24.2,25.166093279429347,288.0,True,36.0
95CC09S1,657,11.9,11.7,10.815187092986855,658.0,False,8.0
95CC09S2,651,11.5,13.5,11.069735509783495,651.0,True,14.000000000000002
95CC10W1,680,10.2,12.4,10.105268349156251,680.0,True,13.0
95CC11W1,125,21.1,26.3,37.982300891246865,126.0,False,40.0
95CC12W1,443,15.0,16.6,18.390755438505064,443.0,True,17.0
95CC13W1,432,14.8,16.6,18.809143269441385,432.0,True,17.0
95CC14W1,588,11.7,15.0,13.101626641500047,587.0,False,15.0
95CC15W1,505,14.4,15.0,16.178898439771455,505.0,True,17.0
95CC16W1,310,16.7,20.6,24.53190469362197,308.0,False,25.0
95CC17W1,600,12.4,13.7,12.818915879934343,600.0,True,17.0
95CC18W1,426,15.5,19.8,18.95616567636553,426.0,True,19.0
95CC19W1,294,16.9,19.3,24.939421520871683,294.0,True,19.0
95CC20S1,786,8.4,12.2,6.369080168363279,786.0,True,10.0
95CC20S2,637,10.7,17.7,11.587075476600905,637.0,True,16.0
95CC21W1,353,15.9,18.6,22.059940036115737,353.0,True,20.0
95CC22W1,269,16.4,22.8,26.173072449494903,269.0,True,23.0
95DD01W1,681,12.7,15.4,10.097145109468444,681.0,True,15.0
95DD02S1,598,8.0,18.5,12.845732329087102,598.0,True,20.0
95DD02S2,778,8.4,11.2,6.720810791228069,778.0,True,10.0
95DD03W1,817,8.4,9.6,5.338997866352626,817.0,True,9.0
95DD04W1,85,16.5,35.5,43.581596637710106,85.0,True,46.0
95DD05W1,110,19.0,30.4,40.0584491759357,110.0,True,43.0
95DD06W1,874,5.3,9.1,3.204878552282755,873.0,False,8.0
95DD07S1,691,11.4,14.3,9.66783364183153,691.0,True,16.0
95DD07S2,717,10.9,14.4,8.524092977108126,717.0,True,14.000000000000002
95DD08W1,183,16.2,23.0,32.51225118103232,183.0,True,32.0
95DD09W1,590,13.3,11.7,12.990532229229581,590.0,True,11.0
95DD10W1,538,10.2,20.0,14.994908668178132,537.0,False,24.0
95DD11W1,154,16.0,28.3,34.87137295971786,154.0,True,40.0
95DD12W1,591,12.5,13.0,12.968644423883806,592.0,False,11.0
95DD13W1,222,17.1,26.4,28.960128968563453,222.0,True,34.0
95DD14S1,794,7.7,11.9,5.885926174056819,794.0,True,11.0
95DD14S2,869,8.6,6.6,3.355623154566477,869.0,True,4.0
95DD15W1,679,10.9,13.9,10.170493611752526,679.0,True,16.0
95DD16W1,642,11.6,10.4,11.333890537449797,642.0,True,10.0
95DD17W1,648,11.2,12.9,11.172022305151287,648.0,True,13.0
95DD18W1,228,15.2,23.1,28.65603046701005,228.0,True,28.999999999999996
95DD19S1,518,11.3,17.8,15.691437282819676,517.0,False,19.0
95DD19S2,692,11.7,12.1,9.62604260421818,692.0,True,10.0
95DD20W1,91,17.8,34.1,42.407776326079905,91.0,True,39.0
95DD21W1,537,14.2,13.0,14.99033915553873,538.0,False,16.0
95DD22S1,596,11.9,15.2,12.892816614434855,596.0,True,17.0
95DD22S2,342,16.4,19.1,22.52997786486859,342.0,True,23.0
95DD23W1,484,14.6,12.1,17.030819644972638,484.0,True,11.0
95DD24W1,734,7.1,15.8,7.95551770574169,734.0,True,16.0
95EE01W1,387,13.8,17.4,20.84892795868499,387.0,True,21.0
95EE02W1,382,14.4,20.8,21.02005254127606,382.0,True,28.999999999999996
95EE03W1,302,14.6,29.0,24.709947739932545,302.0,True,31.0
95EE04W1,483,14.0,16.3,17.061174876896573,482.0,False,20.0
95EE05W1,349,16.0,17.4,22.338113848167307,349.0,True,20.0
95EE06W1,581,11.3,14.7,13.363867513568925,581.0,True,20.0
95EE07W1,488,12.2,22.4,16.826395388879156,488.0,True,28.000000000000004
95EE08W1,677,9.7,18.4,10.256216368258123,677.0,True,18.0
95EE09W1,546,12.0,17.2,14.672893678466155,546.0,True,25.0
95EE10W1,566,11.3,14.9,13.970591915031127,566.0,True,21.0
95EE11W1,575,11.1,14.2,13.678205388232206,575.0,True,18.0
95EE12W1,204,17.2,26.1,30.297162321781585,204.0,True,36.0
95EE13W1,197,16.5,31.6,30.853588988785123,196.0,False,30.0
95EE14W1,533,12.2,19.1,15.134042618475352,533.0,True,21.0
95EE15W1,552,12.6,16.1,14.391072026007835,552.0,True,21.0
95EE16W1,444,14.5,16.0,18.317502832294654,444.0,True,18.0
95FF01S1,806,9.8,12.6,5.560366217753901,806.0,True,10.0
95FF01S2,805,10.3,10.6,5.606355605155959,805.0,True,10.0
95FF02W1,233,17.4,17.7,28.463530350605755,233.0,True,17.0
95FF03W1,430,13.4,19.6,18.84396165280471,429.0,False,24.0
95FF04W1,411,15.3,14.4,19.68120064975281,411.0,True,13.0
95FF05W1,502,13.8,18.6,16.296149842182363,502.0,True,23.0
95FF06S1,785,10.2,12.7,6.415002041969947,785.0,True,17.0
95FF06S2,797,9.6,10.7,5.833536501448361,797.0,True,9.0
95FF07W1,224,13.8,29.1,28.78734730342588,224.0,True,31.0
95FF08W1,503,10.8,23.3,16.24662814021251,503.0,True,22.0
95FF09W1,347,13.7,22.0,22.368684665271743,347.0,True,28.000000000000004
95FF10W1,520,14.5,13.8,15.60839858894976,520.0,True,13.0
95FF11W1,449,14.8,14.2,18.17847653770553,449.0,True,14.000000000000002
95FF12W1,496,12.8,18.4,16.54555650982018,496.0,True,18.0
95FF13W1,485,13.9,17.6,16.984169024233882,485.0,True,16.0
95FF14W1,639,12.3,13.4,11.494817591871938,639.0,True,12.0
95FF15W1,328,15.2,22.5,23.180072587996225,328.0,True,28.000000000000004
95FF16W1,672,11.0,17.8,10.291273100321128,672.0,True,16.0
95FF17W1,120,15.8,32.4,38.725054171446025,120.0,True,34.0
95GG01S1,388,8.5,29.8,20.83276237948879,388.0,True,31.0
95GG01S2,198,11.2,33.1,30.7599370305275,198.0,True,36.0
95GG01S3,320,12.8,26.3,23.901613676503366,320.0,True,34.0
95GG02S1,16,20.6,47.6,63.85081941072444,16.0,True,60.0
95GG02S2,4,24.6,48.4,70.80777998789061,4.0,True,60.0
95GG02S3,9,18.6,49.4,67.66563031406604,9.0,True,76.0
95GG03S1,811,8.0,10.9,5.49561737082068,811.0,True,12.0
95GG03S2,823,8.6,11.1,5.077696383595264,821.0,False,12.0
95GG03S3,601,10.7,15.6,12.789828359532871,601.0,True,21.0
95GG04S1,95,14.9,34.7,42.17724623650634,94.0,False,55.00000000000001
95GG04S2,78,12.5,40.0,44.74787974162832,78.0,True,61.0
95GG04S3,40,18.2,39.3,53.68024327165445,40.0,True,56.00000000000001
95GG05S1,579,9.2,17.9,13.435997232585095,579.0,True,21.0
95GG05S2,652,8.6,12.1,11.05705222719093,652.0,True,19.0
95GG05S3,270,15.0,19.8,25.927363014922825,270.0,True,33.0
95GG06S1,109,16.7,28.0,40.16676594533776,109.0,True,39.0
95GG06S2,268,11.7,26.4,26.24121852602245,268.0,True,27.0
95GG06S3,433,12.6,21.5,18.79447322425978,433.0,True,20.0
95GG07S1,121,10.3,37.5,38.650024426889026,121.0,True,41.0
95GG07S2,66,15.8,41.4,47.740666224690735,65.0,False,57.99999999999999
95GG07S3,181,12.1,32.8,32.643624204105095,181.0,True,42.0
95GG08S1,570,12.6,18.3,13.861955683449095,570.0,True,19.0
95GG08S2,123,17.6,30.0,38.29749050383852,123.0,True,39.0
95GG08S3,315,14.5,23.6,24.08350282041001,315.0,True,36.0
95GG09S1,890,5.7,7.1,1.3640735965732946,890.0,True,6.0
95GG09S2,747,7.3,15.0,7.603670188348144,747.0,True,15.0
95GG09S3,401,10.8,21.6,20.19007213872798,401.0,True,31.0
95GG10S1,58,20.3,26.6,49.24399935641945,58.0,True,33.0
95GG10S2,102,16.6,26.6,41.307079100227575,101.0,False,44.0
95GG11S1,139,15.4,26.0,36.67683598134273,139.0,True,40.0
95GG11S2,656,10.7,15.7,10.835845158533964,656.0,True,15.0
95GG11S3,215,15.1,23.4,29.37553053272266,215.0,True,31.0
95GG12S1,580,13.6,8.6,13.36857118903572,580.0,True,6.0
95GG12S2,457,12.1,6.4,17.865426938618548,460.0,False,9.0
95GG12S3,481,12.4,8.4,17.059974120210228,483.0,False,11.0
95GG12S4,189,17.4,15.7,31.84833445036221,189.0,True,13.0
95GG12S5,79,15.4,30.3,44.666749961011675,79.0,True,55.00000000000001
95GG13S1,119,16.2,33.0,38.95182762944604,119.0,True,34.0
95GG13S2,711,11.1,12.8,8.837134690721369,711.0,True,15.0
95GG13S3,463,11.2,22.2,17.735567996155353,463.0,True,32.0
95GG14S1,819,6.6,11.3,5.210673905659262,819.0,True,8.0
95GG14S2,736,12.0,11.0,7.929642150726536,736.0,True,8.0
95GG14S3,848,5.2,11.0,4.442676590930162,848.0,True,9.0
95GG15S1,873,6.2,7.9,3.203597148888793,874.0,False,6.0
95GG15S2,885,7.7,8.1,2.2100289967952667,885.0,True,8.0
95GG15S3,640,8.7,19.2,11.47110212007028,640.0,True,24.0
95GG16S1,122,15.8,30.0,38.480554110628134,122.0,True,44.0
95GG16S2,377,11.6,25.8,21.155581250066238,377.0,True,28.999999999999996
95GG16S3,559,9.6,18.0,14.210145411317018,559.0,True,28.000000000000004
95GG17S1,98,16.3,36.6,42.03211593385155,97.0,False,53.0
95GG17S2,515,9.6,21.5,15.724550580760457,515.0,True,25.0
95GG17S3,150,15.4,32.4,35.69761922868675,149.0,False,45.0
95GG18S1,50,18.5,42.5,51.32767750769094,50.0,True,70.0
95GG18S2,55,14.5,42.8,50.115241253492584,55.0,True,61.0
95GG19S1,24,20.3,46.7,60.964303531100654,24.0,True,62.0
95GG19S2,21,20.5,41.3,62.547786929445714,21.0,True,66.0
95GG20S1,49,19.6,33.7,51.61222009348851,48.0,False,57.99999999999999
95GG20S2,53,19.7,36.3,50.66650761366025,53.0,True,56.00000000000001
95GG21S1,41,15.6,45.4,53.37436681821105,41.0,True,69.0
95GG21S2,30,15.2,44.1,58.91808981722954,30.0,True,73.0
95GG21S3,29,17.9,44.9,59.02196656280781,29.0,True,69.0
95GG22S1,297,10.0,26.7,24.835162957372134,297.0,True,35.0
95GG22S2,393,9.1,28.3,20.471653517096286,393.0,True,30.0
95GG22S3,338,10.6,27.6,22.63148826671526,338.0,True,38.0
95GG23S1,856,7.6,11.0,4.057819093262562,856.0,True,8.0
95GG23S2,854,6.8,11.5,4.0868793595195925,854.0,True,10.0
95GG23S3,859,8.5,12.1,3.973066653408649,859.0,True,11.0
95GG24S1,685,6.9,19.5,10.033210760851086,685.0,True,17.0
95GG24S2,298,13.1,24.5,24.77929004026876,298.0,True,26.0
95GG24S3,611,9.9,18.0,12.357702401987138,611.0,True,18.0
95GG25S1,185,13.1,35.5,32.40862691993483,185.0,True,43.0
95GG25S2,267,11.9,29.8,26.32395390812304,267.0,True,49.0
95GG25S3,158,15.1,32.1,34.680837564190256,158.0,True,41.0
95GG26S1,87,13.8,35.5,42.9197798283458,87.0,True,48.0
95GG26S2,136,15.8,32.4,37.03027058671723,136.0,True,40.0
95GG27S1,391,7.0,26.8,20.75434441322389,391.0,True,25.0
95GG27S2,131,13.5,37.2,37.29077446984306,131.0,True,50.0
95GG27S3,162,12.5,34.9,34.390770262764235,162.0,True,49.0
95GG27S4,116,12.2,38.9,39.1987145375342,116.0,True,56.00000000000001
95GG28S1,522,11.0,17.1,15.520077049644309,522.0,True,18.0
95GG28S2,343,10.5,27.0,22.455550502391425,343.0,True,31.0
95GG28S3,60,19.0,36.5,48.74283929964843,60.0,True,51.0
95GG29S1,140,13.3,29.0,36.104670970999415,140.0,True,44.0
95GG29S2,350,13.3,19.9,22.220344173033904,350.0,True,30.0
95GG30S1,384,11.6,25.3,20.948319362350126,384.0,True,32.0
95GG30S2,882,8.0,8.3,2.389714392837056,882.0,True,8.0
95GG30S3,841,8.7,12.0,4.637317595866469,841.0,True,11.0
95GG31S1,763,7.0,15.4,7.271903256897215,762.0,False,22.0
95GG31S2,368,11.1,26.0,21.39123538207967,368.0,True,38.0
95GG31S3,76,15.7,39.4,44.96413513500166,76.0,True,57.99999999999999
95GG32S1,161,15.4,26.7,34.42069424444603,161.0,True,49.0
95GG32S2,88,17.3,35.7,42.787254003922065,88.0,True,39.0
95GG32S3,386,12.1,23.6,20.89788463559743,386.0,True,28.999999999999996
95GG33S1,849,6.5,7.6,4.431073498608653,850.0,False,4.0
95GG33S2,875,7.3,6.9,3.1275208125416403,875.0,True,5.0
95GG33S3,773,8.5,8.2,6.848744653428425,773.0,True,8.0
95GG34S1,256,16.4,25.9,27.001144496536014,256.0,True,30.0
95GG34S2,757,6.6,14.6,7.389897746611136,757.0,True,15.0
95GG34S3,820,6.5,9.9,5.144746398883621,820.0,True,11.0
95GG35S1,25,15.0,50.9,60.67320844659937,25.0,True,74.0
95GG35S2,7,18.8,59.4,68.03145551017063,8.0,False,67.0
95GG35S3,32,16.3,44.0,58.52464354989597,32.0,True,66.0
95GG36S1,667,9.9,13.8,10.455017094820311,666.0,False,21.0
95GG36S2,834,8.6,11.3,4.786587676095356,834.0,True,11.0
95GG36S3,813,7.4,13.6,5.447730859194832,813.0,True,13.0
95GG37S1,833,6.8,9.7,4.792446315052249,833.0,True,11.0
95GG37S2,668,8.8,13.1,10.436101789843445,668.0,True,17.0
95GG37S3,730,8.5,10.9,8.211252728002368,731.0,False,18.0
95GG38S1,846,10.3,9.9,4.504660586641129,846.0,True,13.0
95GG38S2,707,8.9,18.1,8.949864829655079,707.0,True,26.0
95GG38S3,881,5.4,9.5,2.4295949129514223,881.0,True,11.0
95GG39S1,163,12.6,31.9,34.26264217378154,163.0,True,49.0
95GG39S2,146,12.9,30.3,35.72515194476831,147.0,False,53.0
95GG39S3,67,17.0,35.6,47.71345975248646,67.0,True,52.0
95GG40S1,28,19.3,42.9,59.84934610772849,28.0,True,63.0
95GG40S2,18,17.2,47.4,63.327878052603126,18.0,True,73.0
95GG41S1,866,7.7,9.6,3.6742022778516623,866.0,True,3.0
95GG41S2,889,6.2,7.1,1.6156137216790136,889.0,True,4.0
95GG41S3,876,6.1,11.1,2.934742060996782,876.0,True,13.0
95GG42S1,887,7.5,6.6,2.0685721454779733,887.0,True,4.0
95GG42S2,888,1.7,2.0,1.897442429159524,888.0,True,2.0
95GG42S3,832,8.5,3.6,4.8710310244282775,832.0,True,5.0
95GG42S4,879,8.0,5.1,2.7634535129734936,879.0,True,7.000000000000001
95GG43S1,318,10.1,27.9,23.957855949210717,318.0,True,32.0
95GG43S2,627,9.8,14.3,11.916146502767091,627.0,True,19.0
95GG43S3,456,10.8,18.7,17.95611597037317,456.0,True,24.0
95GG44S1,80,14.6,31.2,44.57944882196389,81.0,False,55.00000000000001
95GG44S2,64,16.6,30.8,47.94087178225461,64.0,True,51.0
95GG45S1,843,6.6,9.0,4.589992773041777,843.0,True,5.0
95GG45S2,159,12.4,32.6,34.6196090550861,159.0,True,45.0
95GG45S3,720,9.4,16.8,8.425094854494617,720.0,True,20.0
95GG46S1,82,11.7,44.4,44.29113408303969,82.0,True,62.0
95GG46S2,77,11.1,43.5,44.76252353597599,77.0,True,56.00000000000001
95GG46S3,48,12.8,47.1,51.578975227835556,49.0,False,67.0
95GG47S1,15,17.9,47.7,63.87320556774916,15.0,True,61.0
95GG47S2,2,21.0,57.0,71.33572665985291,2.0,True,55.00000000000001
95GG47S3,56,16.8,42.1,50.11109871082154,56.0,True,49.0
95GG48S1,74,16.9,35.4,45.805343469378585,74.0,True,59.0
95GG48S2,23,14.4,51.3,61.41550847483902,23.0,True,90.0
95GG48S3,35,14.1,48.0,56.47710421319681,35.0,True,75.0
95GG49S1,822,8.3,8.3,5.075896670906596,823.0,False,11.0
95GG49S2,790,8.5,7.7,6.251113081022328,790.0,True,10.0
95GG49S3,482,13.9,10.3,17.064055127033292,481.0,False,16.0
95GG49S4,556,10.0,9.5,14.258647917333459,556.0,True,15.0
95GG50S1,155,15.7,24.0,34.688906880873134,157.0,False,35.0
95GG50S2,128,14.8,30.0,37.68411575398606,128.0,True,54.0
95GG50S3,96,16.3,28.0,42.03593016818729,96.0,True,40.0
95GG51S1,8,24.7,42.9,68.0669498644099,7.0,False,48.0
95GG51S2,12,20.6,45.3,65.0456365177195,12.0,True,47.0
95GG51S3,17,22.3,43.3,63.619778822221484,17.0,True,62.0
95HH01W1,605,11.1,17.5,12.63784033384918,605.0,True,18.0
95HH02S1,766,8.2,11.8,7.055155631162083,766.0,True,8.0
95HH02S2,810,9.3,11.7,5.505275034776902,810.0,True,3.0
95HH03W1,791,7.9,13.1,6.229950919608252,791.0,True,11.0
95HH04S1,774,6.6,12.2,6.803632447139924,774.0,True,9.0
95HH04S2,829,3.9,12.8,4.916790088475334,829.0,True,7.000000000000001
95HH05W1,286,12.7,25.9,25.337067346030388,286.0,True,28.000000000000004
95HH06S1,752,8.9,10.5,7.451066319544519,752.0,True,6.0
95HH06S2,617,11.7,16.3,12.264717355808374,617.0,True,12.0
95HH07W1,276,14.4,25.7,25.729142785459494,275.0,False,32.0
95HH08W1,783,8.0,11.6,6.5586959664257884,783.0,True,13.0
95HH09W1,252,13.0,29.0,27.134077637300322,252.0,True,31.0
95HH10W1,865,6.6,8.7,3.697642069747245,865.0,True,8.0
95HH11W1,173,11.6,34.4,33.3754771274511,173.0,True,38.0
95HH12W1,536,9.7,20.7,14.99811256401333,536.0,True,18.0
95HH13W1,65,19.2,31.0,47.722585397790475,66.0,False,45.0
95HH14W1,230,12.7,29.1,28.573745486536087,231.0,False,40.0
95HH15W1,609,10.2,16.6,12.42936546112141,609.0,True,21.0
95HH16W1,699,10.2,15.3,9.163076462573482,699.0,True,14.000000000000002
95HH17W1,644,11.9,12.0,11.268984645913179,644.0,True,12.0
95II01S1,784,9.7,11.9,6.517364089854227,784.0,True,9.0
95II01S2,827,7.7,9.4,4.958552841511361,827.0,True,6.0
95II02S1,853,6.7,10.9,4.199749033441898,853.0,True,6.0
95II02S2,733,7.9,16.5,8.01266931059791,733.0,True,20.0
95II02S3,549,10.0,23.1,14.630797855718319,549.0,True,20.0
95II03S1,880,6.4,7.7,2.7066848207123977,880.0,True,4.0
95II03S2,845,5.8,7.6,4.506037575424021,845.0,True,5.0
95II04S1,860,6.5,9.4,3.907051868310809,860.0,True,10.0
95II04S2,511,11.5,19.1,16.10057041277563,511.0,True,28.000000000000004
95II05S1,814,7.2,11.5,5.442906011575956,814.0,True,8.0
95II05S2,725,9.5,17.3,8.342832978407438,725.0,True,18.0
95II06S1,851,6.6,9.7,4.316188039212171,851.0,True,6.0
95II06S2,872,7.0,10.2,3.2432576992275455,872.0,True,10.0
95II07W1,241,10.4,28.2,27.68800552716979,241.0,True,32.0
95II08W1,687,9.9,16.1,9.867013097694892,687.0,True,16.0
95II09S1,807,8.9,12.6,5.547788911901894,807.0,True,10.0
95II09S2,838,7.2,12.3,4.692405971941374,837.0,False,9.0
95II10W1,371,10.8,22.7,21.283899398749902,371.0,True,31.0
95II11W1,883,5.1,10.1,2.3793982296810317,883.0,True,10.0
95II12W1,877,6.2,9.3,2.9050459596938203,877.0,True,6.0
95II13W1,410,13.0,21.3,19.72062125101456,410.0,True,27.0
95II14W1,884,7.4,8.1,2.296780240580304,884.0,True,5.0
95II15S1,870,7.0,6.8,3.2848427927001014,870.0,True,4.0
95II15S2,867,8.8,9.1,3.4783626003505876,867.0,True,6.0
95II16W1,615,6.4,18.8,12.277752085370603,615.0,True,22.0
95II17W1,641,9.9,19.2,11.406203351901716,641.0,True,19.0
95II18W1,293,9.9,26.3,24.945668606552648,293.0,True,32.0
95II19S1,821,8.3,8.9,5.077106953136011,822.0,False,5.0
