pcon,lsoa11,pcds
E14000717,E01026632,50
E14000717,E01026633,64
E14000717,E01026634,25
E14000717,E01026635,68
E14000717,E01026636,74
E14000717,E01026637,74
E14000717,E01026638,40
E14000717,E01026639,36
E14000717,E01026640,42
E14000717,E01026641,24
E14000952,E01026642,48
E14000952,E01026643,73
E14000952,E01026644,57
E14000859,E01026645,94
E14000859,E01026646,123
E14000859,E01026647,85
E14000952,E01026648,57
E14000952,E01026649,58
E14000952,E01026650,61
E14000952,E01026651,100
E14000952,E01026652,42
E14000859,E01026653,52
E14000859,E01026654,43
E14000859,E01026655,52
E14000859,E01026656,119
E14000952,E01026659,56
E14000952,E01026660,33
E14000952,E01026661,59
E14000859,E01026662,36
E14000859,E01026663,40
E14000859,E01026664,35
E14000859,E01026665,91
E14000859,E01026666,40
E14000859,E01026667,44
E14000859,E01026668,33
E14000859,E01026669,49
E14000859,E01026670,27
E14000859,E01026671,27
E14000859,E01026672,29
E14000859,E01026673,22
E14000859,E01026674,31
E14000859,E01026675,29
E14000859,E01026676,71
E14000859,E01026677,44
E14000859,E01026678,60
E14000952,E01026679,99
E14000859,E01026680,95
E14000859,E01026681,93
E14000859,E01026682,76
E14000859,E01026683,84
E14000952,E01026684,45
E14000952,E01026685,39
E14000952,E01026686,56
E14000859,E01026687,45
E14000859,E01026688,54
E14000859,E01026689,35
E14000859,E01026690,46
E14000859,E01026691,25
E14000859,E01026692,26
E14000859,E01026693,58
E14000859,E01026694,135
E14000859,E01026695,119
E14000952,E01026696,31
E14000952,E01026697,44
E14000859,E01026698,629
E14000859,E01026699,122
E14000859,E01026700,45
E14000859,E01026701,67
E14000859,E01026702,64
E14000859,E01026703,68
E14000859,E01026704,87
E14000859,E01026705,51
E14000859,E01026706,94
E14000952,E01026707,72
E14000859,E01026708,53
E14000859,E01026709,44
E14000859,E01026710,42
E14000859,E01026711,45
E14000859,E01026712,40
E14000859,E01026713,52
E14000859,E01026714,48
E14000952,E01026715,48
E14000952,E01026716,100
E14000952,E01026717,56
E14000859,E01026718,121
E14000859,E01026719,82
E14000952,E01026720,44
E14000952,E01026721,45
E14000952,E01026722,63
E14000859,E01026723,48
E14000859,E01026724,76
E14000859,E01026725,46
E14000952,E01026726,88
E14000952,E01026727,121
E14000952,E01026728,83
E14000603,E01026729,130
E14000848,E01026730,100
E14000848,E01026731,27
E14000848,E01026732,84
E14000848,E01026733,157
E14000848,E01026734,35
E14000848,E01026735,110
E14000848,E01026736,61
E14000848,E01026737,122
E14000848,E01026738,110
E14000848,E01026739,170
E14000848,E01026740,141
E14000848,E01026741,136
E14000848,E01026742,80
E14000848,E01026743,137
E14000848,E01026744,146
E14000603,E01026745,66
E14000603,E01026746,74
E14000603,E01026747,151
E14000603,E01026748,52
E14000603,E01026749,60
E14000848,E01026750,52
E14000848,E01026751,47
E14000848,E01026752,88
E14000848,E01026753,163
E14000848,E01026754,34
E14000848,E01026755,35
E14000848,E01026756,28
E14000848,E01026757,25
E14000848,E01026758,32
E14000848,E01026759,38
E14000848,E01026760,75
E14000848,E01026761,50
E14000848,E01026762,105
E14000848,E01026763,78
E14000848,E01026764,132
E14000848,E01026765,80
E14000848,E01026766,107
E14000848,E01026767,61
E14000848,E01026768,36
E14000848,E01026769,101
E14000848,E01026770,135
E14000848,E01026771,45
E14000848,E01026772,62
E14000848,E01026773,60
E14000848,E01026774,66
E14000848,E01026775,25
E14000848,E01026776,107
E14000848,E01026777,37
E14000848,E01026778,54
E14000848,E01026779,24
E14000603,E01026780,173
E14000848,E01026781,73
E14000603,E01026782,161
E14000848,E01026783,71
E14000848,E01026784,51
E14000848,E01026785,73
E14000848,E01026786,172
E14000603,E01026787,48
E14000603,E01026788,90
E14000848,E01026789,76
E14000848,E01026790,54
E14000864,E01026791,30
E14000864,E01026792,31
E14000864,E01026793,27
E14000864,E01026794,54
E14000864,E01026796,43
E14000863,E01026797,152
E14000863,E01026798,30
E14000863,E01026799,28
E14000863,E01026800,37
E14000863,E01026801,38
E14000863,E01026802,36
E14000863,E01026803,32
E14000863,E01026804,32
E14000863,E01026805,31
E14000863,E01026806,26
E14000863,E01026807,30
E14000863,E01026808,16
E14000863,E01026809,46
E14000864,E01026810,50
E14000864,E01026811,54
E14000864,E01026812,49
E14000864,E01026813,39
E14000864,E01026814,28
E14000864,E01026815,34
E14000864,E01026816,63
E14000864,E01026817,68
E14000864,E01026818,58
E14000864,E01026819,27
E14000864,E01026820,42
E14000864,E01026821,35
E14000864,E01026822,302
E14000864,E01026823,242
E14000864,E01026824,45
E14000864,E01026825,43
E14000864,E01026826,94
E14000864,E01026827,65
E14000863,E01026828,72
E14000863,E01026829,36
E14000863,E01026830,31
E14000863,E01026831,28
E14000863,E01026832,37
E14000863,E01026833,37
E14000863,E01026834,34
E14000864,E01026835,36
E14000864,E01026836,47
E14000864,E01026837,35
E14000864,E01026838,29
E14000864,E01026839,24
E14000864,E01026840,33
E14000863,E01026841,30
E14000863,E01026842,43
E14000863,E01026843,61
E14000863,E01026844,49
E14000863,E01026845,29
E14000863,E01026846,41
E14000864,E01026848,46
E14000864,E01026849,52
E14000864,E01026850,55
E14000864,E01026852,33
E14000864,E01026853,46
E14000864,E01026855,57
E14000864,E01026856,43
E14000864,E01026857,44
E14000864,E01026858,24
E14000864,E01026859,36
E14000864,E01026860,24
E14000864,E01026861,32
E14000864,E01026862,22
E14000864,E01026863,51
E14000864,E01026864,39
E14000864,E01026865,38
E14000864,E01026866,38
E14000864,E01026867,34
E14000864,E01026868,26
E14000864,E01026869,29
E14000816,E01026870,230
E14000816,E01026871,29
E14000941,E01026872,118
E14000941,E01026873,65
E14000941,E01026874,135
E14000941,E01026875,52
E14000941,E01026876,69
E14000941,E01026877,79
E14000941,E01026878,57
E14000941,E01026879,43
E14000941,E01026880,59
E14000941,E01026881,59
E14000941,E01026882,97
E14000941,E01026883,95
E14000816,E01026884,70
E14000941,E01026886,68
E14000941,E01026887,56
E14000941,E01026888,330
E14000941,E01026889,86
E14000941,E01026891,149
E14000941,E01026892,68
E14000941,E01026893,42
E14000941,E01026894,130
E14000941,E01026895,39
E14000941,E01026896,67
E14000941,E01026897,114
E14000941,E01026898,61
E14000941,E01026899,74
E14000941,E01026900,50
E14000941,E01026901,44
E14000941,E01026902,105
E14000941,E01026903,60
E14000941,E01026904,59
E14000941,E01026905,23
E14000941,E01026906,41
E14000941,E01026907,51
E14000941,E01026908,72
E14000816,E01026909,40
E14000816,E01026910,71
E14000941,E01026911,68
E14000941,E01026912,68
E14000941,E01026913,54
E14000941,E01026914,88
E14000941,E01026915,48
E14000864,E01026916,64
E14000864,E01026917,34
E14000864,E01026918,44
E14000941,E01026919,59
E14000941,E01026920,45
E14000816,E01026921,38
E14000816,E01026922,32
E14000941,E01026924,38
E14000941,E01026925,58
E14000941,E01026926,93
E14000941,E01026927,45
E14000941,E01026928,58
E14000941,E01026929,69
E14000941,E01026930,50
E14000941,E01026931,60
E14000941,E01026932,71
E14000816,E01026933,111
E14000941,E01026934,29
E14000941,E01026935,66
E14000941,E01026936,43
E14000941,E01026937,93
E14000941,E01026938,48
E14000941,E01026939,113
E14000941,E01026940,60
E14000941,E01026941,99
E14000941,E01026942,31
E14000941,E01026943,90
E14000941,E01026944,43
E14000816,E01026945,45
E14000816,E01026946,28
E14000816,E01026947,54
E14000816,E01026948,69
E14000648,E01026949,117
E14000648,E01026950,42
E14000648,E01026951,22
E14000648,E01026952,47
E14000648,E01026953,22
E14000648,E01026954,18
E14000648,E01026955,32
E14000648,E01026956,43
E14000648,E01026957,379
E14000648,E01026958,113
E14000648,E01026959,41
E14000648,E01026960,30
E14000648,E01026961,25
E14000648,E01026962,39
E14000648,E01026963,18
E14000648,E01026965,30
E14000648,E01026966,36
E14000648,E01026967,31
E14000648,E01026968,17
E14000648,E01026969,41
E14000648,E01026970,24
E14000648,E01026971,29
E14000648,E01026972,33
E14000648,E01026973,38
E14000648,E01026974,27
E14000648,E01026975,35
E14000648,E01026976,27
E14000648,E01026977,95
E14000648,E01026978,124
E14000648,E01026979,45
E14000648,E01026980,46
E14000648,E01026981,26
E14000648,E01026982,108
E14000648,E01026983,25
E14000648,E01026984,44
E14000648,E01026985,44
E14000660,E01026986,109
E14000660,E01026987,54
E14000660,E01026988,58
E14000660,E01026989,53
E14000660,E01026990,145
E14000660,E01026991,352
E14000660,E01026992,144
E14000660,E01026993,146
E14000660,E01026994,81
E14000660,E01026997,93
E14000660,E01026998,89
E14000660,E01026999,55
E14000660,E01027000,32
E14000660,E01027001,40
E14000660,E01027002,87
E14000660,E01027003,18
E14000660,E01027004,92
E14000660,E01027005,100
E14000660,E01027006,87
E14000660,E01027007,24
E14000660,E01027008,44
E14000660,E01027009,62
E14000660,E01027010,54
E14000660,E01027011,114
E14000660,E01027012,57
E14000660,E01027013,59
E14000660,E01027014,104
E14000660,E01027015,32
E14000660,E01027016,53
E14000660,E01027017,50
E14000660,E01027018,86
E14000660,E01027019,117
E14000660,E01027020,78
E14000660,E01027021,84
E14000660,E01027022,68
E14000660,E01027023,89
E14000660,E01027024,62
E14000660,E01027025,38
E14000660,E01027026,93
E14000660,E01027027,100
E14000660,E01027028,143
E14000660,E01027029,74
E14000660,E01027030,128
E14000648,E01027031,96
E14000648,E01027032,92
E14000648,E01027033,84
E14001025,E01027034,102
E14001025,E01027035,67
E14001025,E01027037,58
E14000648,E01027038,56
E14000648,E01027039,30
E14000648,E01027040,30
E14000648,E01027041,38
E14000648,E01027042,37
E14000648,E01027043,78
E14000648,E01027044,84
E14000648,E01027045,71
E14000648,E01027046,44
E14000648,E01027047,34
E14000648,E01027048,75
E14000648,E01027049,81
E14000648,E01027050,96
E14000648,E01027051,56
E14000648,E01027052,36
E14000648,E01027053,68
E14000648,E01027054,23
E14000648,E01027055,25
E14000648,E01027056,27
E14000648,E01027057,67
E14001025,E01027058,27
E14001025,E01027059,34
E14001025,E01027060,64
E14001025,E01027061,49
E14001025,E01027062,84
E14001025,E01027063,109
E14001025,E01027064,57
E14001025,E01027065,233
E14001025,E01027066,37
E14001025,E01027067,36
E14001025,E01027068,65
E14001025,E01027069,59
E14001025,E01027070,28
E14001025,E01027071,20
E14001025,E01027072,25
E14001025,E01027073,45
E14000648,E01027074,62
E14000648,E01027075,40
E14000648,E01027076,199
E14000648,E01027077,101
E14000648,E01027078,67
E14000769,E01027079,46
E14000769,E01027080,36
E14000769,E01027081,21
E14000769,E01027082,36
E14000769,E01027083,26
E14000769,E01027084,45
E14000769,E01027085,31
E14000769,E01027086,42
E14000769,E01027087,20
E14000769,E01027088,23
E14000769,E01027089,47
E14000769,E01027090,93
E14000769,E01027091,40
E14000769,E01027092,42
E14000769,E01027094,34
E14000769,E01027095,39
E14000769,E01027096,22
E14000769,E01027097,25
E14000769,E01027098,18
E14000769,E01027099,40
E14000769,E01027100,44
E14000769,E01027101,95
E14000769,E01027102,36
E14000769,E01027103,40
E14000769,E01027104,63
E14000769,E01027105,84
E14000769,E01027106,33
E14000769,E01027107,23
E14000769,E01027108,26
E14000769,E01027109,19
E14000769,E01027110,577
E14000769,E01027111,82
E14000769,E01027112,73
E14000769,E01027113,85
E14000769,E01027114,43
E14000769,E01027115,45
E14000769,E01027116,40
E14000769,E01027117,64
E14000769,E01027119,51
E14000769,E01027120,25
E14000769,E01027121,67
E14000769,E01027122,23
E14000769,E01027123,54
E14000769,E01027124,94
E14000769,E01027125,63
E14000769,E01027126,106
E14000769,E01027127,64
E14000769,E01027128,44
E14000769,E01027129,96
E14000769,E01027130,46
E14000769,E01027131,68
E14000861,E01027132,48
E14000861,E01027133,53
E14000861,E01027134,30
E14000861,E01027135,27
E14000861,E01027136,43
E14000862,E01027137,40
E14000862,E01027138,55
E14000862,E01027139,58
E14000862,E01027140,554
E14000862,E01027141,60
E14000862,E01027142,53
E14000861,E01027143,37
E14000861,E01027144,27
E14000861,E01027145,38
E14000861,E01027146,30
E14000861,E01027147,45
E14000861,E01027148,15
E14000861,E01027149,18
E14000862,E01027151,36
E14000862,E01027152,29
E14000862,E01027153,1504
E14000862,E01027154,31
E14000862,E01027155,73
E14000862,E01027156,40
E14000862,E01027158,68
E14000862,E01027159,23
E14000862,E01027160,57
E14000862,E01027161,39
E14000942,E01027162,42
E14000942,E01027163,31
E14000942,E01027164,21
E14000942,E01027165,15
E14000942,E01027166,18
E14000942,E01027167,26
E14000861,E01027168,31
E14000861,E01027169,28
E14000861,E01027170,23
E14000861,E01027171,77
E14000861,E01027172,34
E14000861,E01027173,31
E14000862,E01027174,38
E14000862,E01027175,30
E14000862,E01027176,19
E14000862,E01027177,26
E14000862,E01027178,29
E14000861,E01027179,29
E14000861,E01027180,35
E14000861,E01027181,34
E14000861,E01027182,37
E14000861,E01027183,55
E14000861,E01027184,34
E14000861,E01027185,33
E14000861,E01027186,25
E14000861,E01027187,31
E14000861,E01027188,36
E14000861,E01027189,29
E14000861,E01027190,53
E14000861,E01027191,54
E14000861,E01027192,15
E14000861,E01027193,32
E14000861,E01027194,21
E14000861,E01027195,66
E14000861,E01027196,52
E14000861,E01027197,39
E14000861,E01027198,79
E14000861,E01027199,25
E14000861,E01027200,35
E14000942,E01027201,74
E14000942,E01027202,201
E14000942,E01027203,25
E14000942,E01027204,54
E14000942,E01027205,29
E14000942,E01027206,73
E14000862,E01027207,23
E14000862,E01027208,30
E14000862,E01027209,17
E14000862,E01027210,22
E14000862,E01027211,23
E14000862,E01027212,22
E14000862,E01027213,33
E14000862,E01027214,33
E14000862,E01027215,25
E14000862,E01027216,44
E14000862,E01027217,54
E14000861,E01027218,123
E14000861,E01027219,82
E14000861,E01027220,35
E14000861,E01027221,110
E14000861,E01027222,39
E14000862,E01027223,275
E14000862,E01027224,96
E14000862,E01027225,22
E14000862,E01027226,57
E14000862,E01027227,41
E14000862,E01027228,58
E14000861,E01027229,21
E14000861,E01027230,21
E14000861,E01027231,37
E14000861,E01027232,41
E14000862,E01027233,31
E14000862,E01027234,57
E14000862,E01027235,49
E14000862,E01027236,30
E14000862,E01027237,63
E14000862,E01027238,48
E14000862,E01027239,32
E14000862,E01027240,53
E14000862,E01027241,22
E14000862,E01027242,53
E14000862,E01027243,29
E14000862,E01027244,24
E14000861,E01027245,49
E14000861,E01027246,44
E14000861,E01027247,45
E14000861,E01027248,58
E14000861,E01027249,49
E14000942,E01027250,22
E14000942,E01027252,29
E14000942,E01027253,32
E14000942,E01027254,50
E14000862,E01027255,31
E14000862,E01027256,37
E14000862,E01027257,31
E14000862,E01027258,20
E14000862,E01027259,37
E14000862,E01027260,36
E14000942,E01027261,63
E14000942,E01027262,90
E14000942,E01027263,55
E14000942,E01027264,282
E14000942,E01027265,56
E14000942,E01027266,124
E14000942,E01027267,30
E14000942,E01027268,28
E14000942,E01027269,52
E14000942,E01027270,29
E14000942,E01027271,27
E14000942,E01027272,35
E14000942,E01027273,56
E14000942,E01027274,72
E14000942,E01027275,39
E14000942,E01027276,85
E14000942,E01027277,55
E14000942,E01027279,44
E14000942,E01027280,86
E14000942,E01027281,42
E14000660,E01027282,31
E14000660,E01027283,68
E14000942,E01027284,58
E14000660,E01027285,49
E14000660,E01027286,43
E14000660,E01027287,52
E14000942,E01027288,86
E14000942,E01027289,54
E14000942,E01027290,103
E14000942,E01027291,54
E14000942,E01027292,25
E14000942,E01027293,43
E14000942,E01027294,45
E14000942,E01027295,57
E14000942,E01027296,82
E14000942,E01027297,71
E14000942,E01027298,118
E14000942,E01027299,52
E14000942,E01027300,80
E14000942,E01027301,209
E14000942,E01027302,52
E14000942,E01027303,86
E14000942,E01027304,95
E14000942,E01027305,96
E14000942,E01027306,100
E14000942,E01027307,75
E14000942,E01027308,61
E14001025,E01027309,35
E14001025,E01027310,18
E14001025,E01027311,30
E14001025,E01027312,29
E14001025,E01027313,27
E14001025,E01027314,53
E14001025,E01027315,535
E14001025,E01027316,48
E14001025,E01027317,41
E14001025,E01027318,18
E14001025,E01027319,32
E14001025,E01027320,39
E14001025,E01027321,22
E14000660,E01027322,31
E14000660,E01027323,64
E14000660,E01027324,23
E14000660,E01027325,36
E14001025,E01027326,58
E14001025,E01027327,41
E14001025,E01027328,24
E14001025,E01027329,75
E14001025,E01027330,34
E14001025,E01027331,21
E14001025,E01027332,31
E14001025,E01027333,36
E14001025,E01027334,43
E14001025,E01027335,91
E14001025,E01027336,104
E14001025,E01027337,90
E14001025,E01027338,98
E14001025,E01027339,57
E14001025,E01027340,26
E14001025,E01027341,27
E14001025,E01027342,32
E14001025,E01027343,53
E14001025,E01027344,59
E14001025,E01027345,29
E14001025,E01027346,74
E14001025,E01027347,63
E14001025,E01027348,159
E14001025,E01027349,159
E14001025,E01027350,83
E14001025,E01027351,32
E14001025,E01027352,36
E14000660,E01027353,75
E14001025,E01027354,174
E14001025,E01027355,116
E14000554,E01027356,159
E14000554,E01027357,55
E14000554,E01027358,219
E14000554,E01027359,79
E14000554,E01027361,87
E14000554,E01027362,62
E14000554,E01027363,47
E14000554,E01027364,76
E14000554,E01027365,201
E14000554,E01027366,167
E14000554,E01027367,76
E14000554,E01027368,146
E14000554,E01027369,105
E14000554,E01027370,122
E14000554,E01027371,69
E14000554,E01027372,164
E14000554,E01027373,228
E14000554,E01027374,157
E14000554,E01027375,202
E14000554,E01027376,38
E14000554,E01027377,221
E14000554,E01027378,44
E14000554,E01027379,53
E14000554,E01027380,73
E14000554,E01027381,130
E14000554,E01027382,79
E14000554,E01027383,78
E14000554,E01027384,133
E14000554,E01027385,21
E14000554,E01027386,36
E14000554,E01027387,65
E14000554,E01027388,22
E14000554,E01027389,36
E14000554,E01027390,98
E14000575,E01027391,29
E14000575,E01027392,64
E14000575,E01027393,29
E14000575,E01027394,24
E14000575,E01027395,51
E14000575,E01027396,48
E14000575,E01027397,36
E14000575,E01027398,99
E14000575,E01027399,55
E14000575,E01027400,28
E14000575,E01027401,45
E14000575,E01027402,59
E14000575,E01027403,59
E14000575,E01027404,118
E14000575,E01027405,82
E14000575,E01027406,44
E14000575,E01027407,51
E14000575,E01027408,44
E14000575,E01027409,95
E14000575,E01027410,40
E14000575,E01027411,32
E14000575,E01027412,135
E14000575,E01027413,201
E14000575,E01027414,55
E14000575,E01027415,115
E14000575,E01027416,57
E14000575,E01027417,56
E14000575,E01027418,48
E14000575,E01027419,47
E14000575,E01027420,40
E14000575,E01027421,47
E14000575,E01027422,38
E14000575,E01027423,39
E14000575,E01027424,66
E14000575,E01027425,101
E14000575,E01027426,38
E14000575,E01027427,82
E14000575,E01027428,32
E14000575,E01027429,44
E14000575,E01027430,39
E14000575,E01027431,84
E14000575,E01027432,53
E14000575,E01027433,69
